#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:35:14 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:35:14	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2bA/685/A106/emain&-out=**&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36850106
#Name: J/A+A/685/A106
#Title: eRASS. Galaxy clusters and groups in WGH (Bulbul+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/685/a106	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/685/a106	    IVOID of underlying data collection
#INFO	creator=Bulbul E.	    First author or institution
#INFO	cites=bibcode:2024A&A...685A.106B	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/685/A106	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36850106	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-11-07	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_685_A106_emain:
#Name: J/A+A/685/A106/emain
#Title: Primary galaxy clusters and groups catalog
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	DetUId	(A32)	Unique source ID, as in main eRASS1 X-ray catalog (Merloni et al., 2024, Cat. J/A+A/682/A34)	[ucd=meta.id]
#Column	Name	(A23)	Source name, 1eRASS JHHMMSS.s+DDMMSS	[ucd=meta.id;meta.main]
#Column	RAJ2000	(F15.11)	Right ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F15.11)	Declination J2000)	[ucd=pos.eq.dec;meta.main]
#Column	RAXdeg	(F8.4)	Best-fit Right ascension after the image is fit with MBProj2D (RA_XFIT)	[ucd=pos.eq.ra]
#Column	DEXdeg	(F8.4)	Best-fit Declination after the image is fit with MBProj2D (DEC_XFIT)	[ucd=pos.eq.dec]
#Column	ExtLike	(D12.5)	Source extent likelihood	[ucd=stat.likelihood]
#Column	DetLike0	(D12.5)	Source detection likelihood in 0.2-2.3keV	[ucd=stat.likelihood]
#Column	Exp	(F6.1)	Average exposure	[ucd=time.expo]
#Column	zBest	(F7.4)	Best available redshift	[ucd=src.redshift]
#Column	e_zBest	(F7.4)	? sigma error of BEST_Z	[ucd=stat.error]
#Column	zType	(a11)	Type of zBest (1)	[ucd=meta.code]
#Column	pcont	(F6.3)	[0/1] Contamination probability	[ucd=stat.fit.goodness]
#Column	CR300kpc	(F7.3)	0.2-2.3keV count rate within 300kpc	[ucd=phot.count;em.X-ray]
#Column	b_CR300kpc	(F7.3)	1sigma lower limit of CR300kpc	[ucd=phot.count;em.X-ray;stat.min]
#Column	B_CR300kpc	(F7.3)	1sigma upper limit of CR300kpc	[ucd=phot.count;em.X-ray;stat.max]
#Column	CR500	(F8.3)	0.2-2.3keV count rate within R500	[ucd=phot.count;em.X-ray]
#Column	b_CR500	(F8.3)	1sigma lower limit of CR500	[ucd=phot.count;em.X-ray;stat.min]
#Column	B_CR500	(F8.3)	1sigma upper limit of CR500	[ucd=phot.count;em.X-ray;stat.max]
#Column	CTS300kpc	(F8.1)	0.2-2.3keV counts within 300kpc	[ucd=phot.count;em.X-ray]
#Column	b_CTS300kpc	(F8.1)	1sigma lower limit of CTS300kpc	[ucd=phot.count;em.X-ray;stat.min]
#Column	B_CTS300kpc	(F8.1)	1sigma upper limit of CTS300kpc	[ucd=phot.count;em.X-ray;stat.max]
#Column	CTS500	(F8.1)	0.2-2.3keV counts within R500	[ucd=phot.count;em.X-ray]
#Column	b_CTS500	(F8.1)	1sigma lower limit of CTS500	[ucd=phot.count;em.X-ray;stat.min]
#Column	B_CTS500	(F8.1)	1sigma upper limit of CTS500	[ucd=phot.count;em.X-ray;stat.max]
#Column	F300kpc	(F9.3)	? 0.2-2.3keV flux within 300kpc	[ucd=phot.flux;em.X-ray]
#Column	b_F300kpc	(F9.3)	? 1sigma lower limit of F300kpc	[ucd=phot.flux;em.X-ray;stat.min]
#Column	B_F300kpc	(F9.3)	1sigma upper limit of F300kpc	[ucd=phot.flux;em.X-ray;stat.max]
#Column	F500	(F10.3)	? 0.2-2.3keV flux within R500	[ucd=phot.flux;em.X-ray]
#Column	b_F500	(F10.3)	? 1sigma lower limit of F500	[ucd=phot.flux;em.X-ray;stat.min]
#Column	B_F500	(F10.3)	1sigma upper limit of F500	[ucd=phot.flux;em.X-ray;stat.max]
#Column	L300kpc	(F8.3)	? 0.2-2.3keV luminosity within 300kpc	[ucd=phys.luminosity;em.X-ray]
#Column	b_L300kpc	(F8.3)	? 1sigma lower limit of L300kpc	[ucd=phys.luminosity;em.X-ray;stat.min]
#Column	B_L300kpc	(F10.3)	1sigma upper limit of L300kpc	[ucd=phys.luminosity;em.X-ray;stat.max]
#Column	L500	(F9.3)	? 0.2-2.3keV luminosity within R500	[ucd=phys.luminosity;em.X-ray]
#Column	b_L500	(F9.3)	? 1sigma lower limit of L500	[ucd=phys.luminosity;em.X-ray;stat.min]
#Column	B_L500	(F10.3)	1sigma upper limit of L500	[ucd=phys.luminosity;em.X-ray;stat.max]
#Column	CR300kpcT	(F7.3)	0.5-2.0keV count rate within 300kpc	[ucd=phot.count;em.X-ray]
#Column	b_CR300kpcT	(F7.3)	1sigma lower limit of CR300kpcT	[ucd=phot.count;em.X-ray;stat.min]
#Column	B_CR300kpcT	(F7.3)	1sigma upper limit of CR300kpcT	[ucd=phot.count;em.X-ray;stat.max]
#Column	CR500T	(F7.3)	0.5-2.0keV count rate within R500	[ucd=phot.count;em.X-ray]
#Column	b_CR500T	(F7.3)	1sigma lower limit of CR500T	[ucd=phot.count;em.X-ray;stat.min]
#Column	B_CR500T	(F7.3)	1sigma upper limit of CR500T	[ucd=phot.count;em.X-ray;stat.max]
#Column	CTS300kpcT	(F8.1)	0.5-2.0keV counts within 300kpc	[ucd=phot.count;em.X-ray]
#Column	b_CTS300kpcT	(F8.1)	1sigma lower limit of CTS300kpcT	[ucd=phot.count;em.X-ray;stat.min]
#Column	B_CTS300kpcT	(F8.1)	1sigma upper limit of CTS300kpcT	[ucd=phot.count;em.X-ray;stat.max]
#Column	CTS500T	(F8.1)	0.5-2.0keV counts within R500	[ucd=phot.count;em.X-ray]
#Column	b_CTS500T	(F8.1)	1sigma lower limit of CTS500T	[ucd=phot.count;em.X-ray;stat.min]
#Column	B_CTS500T	(F8.1)	1sigma upper limit of CTS500T	[ucd=phot.count;em.X-ray;stat.max]
#Column	F300kpcT	(F9.3)	? 0.5-2.0keV flux within 300kpc	[ucd=phot.flux;em.X-ray]
#Column	b_F300kpcT	(F9.3)	? 1sigma lower limit of F300kpcT	[ucd=phot.flux;em.X-ray;stat.min]
#Column	B_F300kpcT	(F9.3)	1sigma upper limit of F300kpcT	[ucd=phot.flux;em.X-ray;stat.max]
#Column	F500T	(F9.3)	? 0.5-2.0keV flux within R500	[ucd=phot.flux;em.X-ray]
#Column	b_F500T	(F9.3)	? 1sigma lower limit of F500T	[ucd=phot.flux;em.X-ray;stat.min]
#Column	B_F500T	(F9.3)	1sigma upper limit of F500T	[ucd=phot.flux;em.X-ray;stat.max]
#Column	L300kpcT	(F8.3)	? 0.5-2.0keV luminosity within 300kpc	[ucd=phys.luminosity;em.X-ray]
#Column	b_L300kpcT	(F8.3)	? 1sigma lower limit of L300kpcT	[ucd=phys.luminosity;em.X-ray;stat.min]
#Column	B_L300kpcT	(F9.3)	1sigma upper limit of L300kpcT	[ucd=phys.luminosity;em.X-ray;stat.max]
#Column	L500T	(F8.3)	? 0.5-2.0keV luminosity within R500	[ucd=phys.luminosity;em.X-ray]
#Column	b_L500T	(F8.3)	? 1sigma lower limit of L500T	[ucd=phys.luminosity;em.X-ray;stat.min]
#Column	B_L500T	(F9.3)	1sigma upper limit of L500T	[ucd=phys.luminosity;em.X-ray;stat.max]
#Column	Lbol500	(F9.3)	? Bolometric luminosity within R500	[ucd=phys.luminosity]
#Column	b_Lbol500	(F9.3)	? 1sigma lower limit of Lbol500	[ucd=phys.luminosity;stat.min]
#Column	B_Lbol500	(D12.5)	1sigma upper limit of Lbol500	[ucd=phys.luminosity;stat.max]
#Column	KT	(F6.2)	? Temperature measured by MBProj2D	[ucd=phys.temperature]
#Column	b_KT	(F6.2)	? 1sigma lower limit of KT	[ucd=phys.energy;stat.min]
#Column	B_KT	(F6.2)	? 1sigma upper limit of KT	[ucd=phys.energy;stat.max]
#Column	Mgas500	(F7.2)	? Calibrated cluster gas mass within R500	[ucd=phys.mass]
#Column	b_Mgas500	(F7.2)	? 1sigma lower limit of Mgas500	[ucd=phys.mass;stat.min]
#Column	B_Mgas500	(F7.2)	1sigma upper limit of Mgas500	[ucd=phys.mass;stat.max]
#Column	YX500	(F8.2)	? The mass proxy within R500	[ucd=phys.mass]
#Column	b_YX500	(F8.2)	? 1sigma lower limit of YX500	[ucd=phys.mass;stat.min]
#Column	B_YX500	(F8.2)	? 1sigma upper limit of YX500	[ucd=phys.mass;stat.max]
#Column	M500	(F7.2)	? CLuster total mass M500 from eROCOP	[ucd=phys.mass]
#Column	b_M500	(F7.2)	? 1sigma lower limit of M500	[ucd=phys.mass;stat.min]
#Column	B_M500	(F7.2)	? 1sigma upper limit of M500	[ucd=phys.mass;stat.max]
#Column	Fgas500	(F6.3)	? Cluster gas mass fraction within R500	[ucd=phys.mass]
#Column	b_Fgas500	(F6.3)	? 1sigma lower limit of Fgas500	[ucd=meta.note]
#Column	B_Fgas500	(F6.3)	? 1sigma upper limit of Fgas500	[ucd=meta.note]
#Column	R500	(I5)	? Overdensity radius R500 from eROCOP	[ucd=phys.size.radius]
#Column	b_R500	(I5)	? 1sigma lower limit of R500	[ucd=phys.size.radius;stat.min]
#Column	B_R500	(I5)	? 1sigma upper limit of R500	[ucd=phys.size.radius;stat.max]
#Column	MatchName	(a240)	IDs of matched counterparts in literature cluster catalogs within 2" radius	[ucd=meta.id]
recno	DetUId	Name	RAJ2000	DEJ2000	RAXdeg	DEXdeg	ExtLike	DetLike0	Exp	zBest	e_zBest	zType	pcont	CR300kpc	b_CR300kpc	B_CR300kpc	CR500	b_CR500	B_CR500	CTS300kpc	b_CTS300kpc	B_CTS300kpc	CTS500	b_CTS500	B_CTS500	F300kpc	b_F300kpc	B_F300kpc	F500	b_F500	B_F500	L300kpc	b_L300kpc	B_L300kpc	L500	b_L500	B_L500	CR300kpcT	b_CR300kpcT	B_CR300kpcT	CR500T	b_CR500T	B_CR500T	CTS300kpcT	b_CTS300kpcT	B_CTS300kpcT	CTS500T	b_CTS500T	B_CTS500T	F300kpcT	b_F300kpcT	B_F300kpcT	F500T	b_F500T	B_F500T	L300kpcT	b_L300kpcT	B_L300kpcT	L500T	b_L500T	B_L500T	Lbol500	b_Lbol500	B_Lbol500	KT	b_KT	B_KT	Mgas500	b_Mgas500	B_Mgas500	YX500	b_YX500	B_YX500	M500	b_M500	B_M500	Fgas500	b_Fgas500	B_Fgas500	R500	b_R500	B_R500	MatchName
   10542	em01_215090_020_ML00462_002_c010	1eRASS J141422.9-002318	213.59556792648	-00.38845953987	213.6245	 -0.3871	 4.88088e+00	 8.62796e+00	 159.0	 0.1396	 0.0003	spec_z_boot	 0.001	  0.266	  0.208	  0.343	   0.509	   0.341	   0.686	    42.4	    33.0	    54.6	    80.9	    54.2	   109.0	   24.430	   19.082	   31.285	    46.461	    31.488	    63.489	  14.536	  11.265	    18.787	   27.789	   18.441	    37.504	  0.220	  0.170	  0.284	  0.420	  0.282	  0.566	    35.0	    27.1	    45.1	    66.7	    44.8	    90.0	   18.697	   14.583	   23.839	   35.440	   23.975	   48.185	  10.005	   7.771	   12.865	  19.056	  12.722	   25.765	   53.084	   36.174	 8.90190e+01	      	  1.26	      	 105.45	  79.89	 121.52	    0.00	    0.00	    0.00	  15.67	  11.47	  20.43	 0.066	 0.045	 0.093	  783	  706	  856	REDMAPPER-SDSS-DR8_RMJ141424.1-002239.5,XCLASS_264
   10543	em01_215093_020_ML00052_002_c010	1eRASS J141425.5-020918	213.60657491233	-02.15527243922	213.6070	 -2.1563	 7.98342e+00	 3.53843e+01	 157.5	 0.2924	 0.0009	spec_z_boot	 0.004	  0.203	  0.160	  0.256	   0.339	   0.270	   0.422	    32.0	    25.2	    40.3	    53.4	    42.5	    66.4	   16.619	   13.210	   21.047	    28.015	    22.217	    35.146	  60.212	  47.489	    76.228	  100.674	   80.194	   125.915	  0.176	  0.138	  0.223	  0.293	  0.231	  0.367	    27.7	    21.7	    35.1	    46.2	    36.4	    57.8	   13.908	   11.008	   17.439	   23.268	   18.491	   29.025	  43.505	  34.138	   56.437	  73.106	  57.043	   91.542	  151.895	  119.242	 1.94133e+02	      	  0.85	      	 228.07	 184.77	 268.02	    0.00	    0.00	    0.00	  29.19	  24.15	  35.23	 0.077	 0.057	 0.101	  913	  857	  972	CODEX_58045,REDMAPPER-SDSS-DR8_RMJ141425.2-020900.8
   10544	em01_214120_020_ML00115_002_c010	1eRASS J141437.3-283657	213.65569368532	-28.61585382065	213.6538	-28.6182	 4.86487e+00	 1.13840e+01	 147.2	 0.6455	 0.0269	photo_z    	 0.663	  0.096	  0.061	  0.163	   0.104	   0.066	   0.171	    14.1	     8.9	    23.9	    15.4	     9.7	    25.2	    9.072	    5.694	   15.280	     9.786	     6.136	    16.124	 149.615	  93.805	   270.885	  163.178	  102.475	   282.712	  0.080	  0.050	  0.135	  0.087	  0.055	  0.142	    11.8	     7.4	    19.9	    12.7	     8.0	    21.0	    6.959	    4.373	   11.722	    7.524	    4.707	   12.368	 103.366	  65.182	  185.543	 112.925	  70.940	  193.452	  485.572	  297.780	 1.04547e+03	      	  4.02	      	  90.61	   9.62	 178.94	    0.00	    0.00	    0.00	  20.32	  14.33	  30.84	 0.046	 0.015	 0.100	  705	  628	  810	
   10545	em01_214120_020_ML00132_002_c010	1eRASS J141437.7-295721	213.65720446213	-29.95589264193	213.6613	-29.9572	 9.78381e+00	 1.74351e+01	 158.9	 0.1949	 0.0057	photo_z    	 0.101	  0.115	  0.081	  0.157	   0.217	   0.140	   0.288	    18.3	    12.9	    24.9	    34.4	    22.3	    45.8	   10.752	    7.524	   14.663	    20.314	    13.213	    26.564	  13.998	   9.728	    19.100	   25.980	   17.023	    35.476	  0.097	  0.067	  0.131	  0.181	  0.117	  0.240	    15.4	    10.7	    20.8	    28.8	    18.6	    38.2	    8.283	    5.819	   11.260	   15.631	   10.163	   20.478	   9.626	   6.721	   13.183	  17.914	  11.796	   24.452	   62.186	   36.789	 1.08721e+02	      	  1.61	      	  97.71	  71.81	 117.52	    0.00	    0.00	    0.00	  12.21	   9.45	  16.40	 0.078	 0.052	 0.106	  707	  649	  780	
   10546	em01_215102_020_ML00051_002_c010	1eRASS J141438.8-123811	213.66174180392	-12.63647888669	213.6613	-12.6392	 5.18465e+00	 3.64065e+01	 164.8	 0.5228	 0.0166	photo_z    	 0.370	  0.161	  0.125	  0.208	   0.188	   0.146	   0.237	    26.5	    20.6	    34.2	    31.0	    24.1	    39.1	   14.709	   11.495	   18.730	    17.320	    13.381	    21.528	 173.920	 130.922	   232.831	  203.775	  154.925	   267.332	  0.135	  0.105	  0.175	  0.158	  0.123	  0.199	    22.2	    17.3	    28.8	    26.1	    20.3	    32.8	   11.592	    9.014	   14.763	   13.570	   10.529	   16.872	 119.458	  90.374	  159.120	 139.956	 106.681	  182.964	  457.329	  337.055	 6.49236e+02	  4.46	  1.50	  8.83	 204.54	 117.43	 308.78	  921.73	  312.32	 1934.83	  33.36	  24.88	  41.79	 0.061	 0.033	 0.099	  873	  792	  941	
   10547	em01_215090_020_ML00091_002_c010	1eRASS J141442.4+004327	213.67668814960	+00.72422360482	213.6763	  0.7249	 4.72562e+00	 2.18523e+01	 159.2	 0.8590	 0.0798	photo_z    	 0.308	  0.114	  0.068	  0.258	   0.122	   0.073	   0.263	    18.1	    10.9	    41.1	    19.4	    11.6	    41.8	   10.149	    6.127	   23.538	    10.888	     6.565	    24.615	 379.607	 219.995	   871.740	  412.419	  237.414	   897.272	  0.089	  0.053	  0.205	  0.095	  0.057	  0.211	    14.1	     8.5	    32.7	    15.0	     9.1	    33.5	    7.391	    4.428	   17.061	    7.925	    4.765	   18.096	 261.315	 151.452	  599.266	 283.626	 163.492	  620.918	  809.092	  479.599	 1.86075e+03	  1.51	  1.19	  4.80	  90.60	   7.38	 260.85	  198.03	   62.83	  627.10	  27.46	  18.28	  47.11	 0.033	 0.011	 0.098	  716	  625	  857	
   10548	em01_214123_020_ML00036_002_c010	1eRASS J141452.0-335309	213.71694754923	-33.88589520319	213.7172	-33.8887	 1.28926e+01	 3.78465e+01	 175.6	 0.1045	 0.0002	cg_spec_z  	 0.000	  0.588	  0.486	  0.707	   1.198	   1.000	   1.401	   103.2	    85.3	   124.1	   210.3	   175.5	   245.9	   53.861	   45.121	   64.801	   110.061	    92.187	   129.150	  18.118	  14.901	    21.855	   36.691	   30.732	    43.365	  0.493	  0.406	  0.592	  1.004	  0.836	  1.176	    86.5	    71.3	   103.9	   176.2	   146.9	   206.5	   42.147	   35.043	   50.620	   85.790	   71.828	  100.114	  12.424	  10.238	   14.947	  25.232	  21.088	   29.694	   71.318	   56.075	 1.10987e+02	      	  1.40	      	 153.30	 138.30	 168.81	    0.00	    0.00	    0.00	  21.27	  18.83	  23.28	 0.073	 0.063	 0.085	  878	  843	  905	
   10549	em01_215090_020_ML00145_002_c010	1eRASS J141452.4+001316	213.71873873239	+00.22123936250	213.7195	  0.2135	 1.21625e+01	 1.50446e+01	 158.8	 0.1250	 0.0007	spec_z_boot	 0.013	  0.184	  0.142	  0.241	   0.281	   0.204	   0.372	    29.2	    22.6	    38.2	    44.7	    32.3	    59.0	   15.706	   11.782	   20.404	    23.754	    17.298	    31.192	   7.566	   5.874	     9.860	   11.562	    8.353	    15.230	  0.157	  0.121	  0.207	  0.240	  0.171	  0.319	    24.9	    19.2	    32.8	    38.0	    27.2	    50.7	   12.499	    9.502	   16.055	   18.998	   13.737	   25.093	   5.490	   4.247	    7.196	   8.362	   6.027	   11.106	   18.673	   13.245	 2.76750e+01	  1.13	  0.41	  1.80	  48.77	  37.01	  57.92	   50.90	   22.46	   89.69	   8.44	   6.61	  10.66	 0.055	 0.039	 0.076	  641	  590	  692	REDMAPPER-SDSS-DR8_RMJ141452.6+001146.4
   10550	em01_215090_020_ML00059_002_c010	1eRASS J141457.8-002050	213.74091606211	-00.34746860685	213.7428	 -0.3513	 9.49308e+00	 3.72041e+01	 158.5	 0.1398	 0.0003	spec_z_boot	 0.007	  0.198	  0.131	  0.321	   0.273	   0.149	   0.539	    31.4	    20.8	    50.9	    43.2	    23.6	    85.5	   18.303	   12.140	   29.162	    24.670	    13.539	    48.414	  10.746	   7.132	    17.352	   14.836	    8.021	    29.062	  0.163	  0.109	  0.268	  0.225	  0.123	  0.446	    25.9	    17.2	    42.5	    35.6	    19.4	    70.7	   13.916	    9.180	   22.224	   18.972	   10.319	   37.132	   7.460	   4.922	   12.215	  10.190	   5.555	   20.358	   29.632	   15.804	 7.18240e+01	      	  1.09	      	  44.56	   7.89	  66.25	    0.00	    0.00	    0.00	  10.23	   6.61	  14.68	 0.041	 0.017	 0.075	  680	  588	  767	XCLASS_263
   10551	em01_215090_020_ML00049_002_c010	1eRASS J141507.1-002905	213.77997968114	-00.48480908767	213.7786	 -0.4894	 8.03983e+00	 2.42946e+01	 159.9	 0.1402	 0.0004	spec_z_boot	 0.000	  0.313	  0.261	  0.380	   0.812	   0.644	   0.991	    50.1	    41.8	    60.8	   129.8	   103.0	   158.4	   30.337	   25.304	   36.866	    78.495	    62.424	    95.825	  16.725	  13.929	    20.260	   43.360	   34.348	    52.913	  0.259	  0.216	  0.315	  0.672	  0.533	  0.820	    41.4	    34.6	    50.3	   107.4	    85.2	   131.1	   22.872	   19.078	   27.785	   59.203	   47.045	   72.259	  11.629	   9.703	   14.114	  30.157	  23.903	   36.807	  215.386	  162.238	 2.83531e+02	      	 17.63	      	 183.77	 162.86	 203.40	    0.00	    0.00	    0.00	  23.60	  19.26	  27.02	 0.078	 0.064	 0.096	  898	  839	  939	GALWEIGHT_97,RXGCC_552,XCLASS_262
   10552	em01_214129_020_ML00005_002_c010	1eRASS J141507.6-392653	213.78182123821	-39.44813999252	213.7820	-39.4479	 1.21184e+02	 5.71707e+02	 169.0	 0.1942	 0.0048	photo_z    	 0.000	  1.704	  1.593	  1.838	   2.445	   2.274	   2.620	   288.1	   269.2	   310.6	   413.2	   384.4	   442.9	  160.858	  149.708	  172.439	   229.980	   215.573	   246.066	 210.371	 196.194	   228.632	  302.555	  279.023	   326.798	  1.454	  1.358	  1.568	  2.086	  1.941	  2.236	   245.7	   229.6	   265.1	   352.6	   328.1	   377.9	  127.063	  118.439	  136.496	  182.088	  170.212	  194.748	 144.989	 135.455	  157.057	 208.289	 192.780	  224.076	  722.210	  625.202	 8.92737e+02	  4.57	  3.45	  7.24	 571.47	 523.28	 611.42	 2586.75	 1929.01	 4104.93	  70.30	  63.97	  75.61	 0.081	 0.072	 0.090	 1268	 1229	 1299	
   10553	em01_213081_020_ML00076_002_c010	1eRASS J141510.9+085340	213.79557158655	+08.89455929335	213.7952	  8.8936	 4.10121e+00	 2.81898e+01	 158.2	 0.0835	 0.0006	spec_z_boot	 0.504	  0.122	  0.076	  0.183	   0.122	   0.077	   0.185	    19.3	    12.1	    29.0	    19.3	    12.2	    29.3	   11.267	    7.203	   16.708	    11.299	     7.217	    17.066	   2.137	   1.342	     3.187	    2.142	    1.344	     3.229	  0.099	  0.062	  0.150	  0.099	  0.063	  0.151	    15.7	     9.9	    23.7	    15.7	     9.9	    23.8	    8.381	    5.335	   12.511	    8.411	    5.336	   12.706	   1.476	   0.928	    2.213	   1.479	   0.929	    2.226	    4.430	    2.754	 8.15200e+00	  1.59	  1.17	 11.55	   0.86	   0.08	   3.78	    3.05	    0.59	   17.10	   2.32	   1.66	   3.18	 0.004	 0.001	 0.015	  422	  378	  469	
   10554	em01_215102_020_ML00079_002_c010	1eRASS J141520.3-120724	213.83467412312	-12.12351620519	213.8333	-12.1242	 7.03321e+00	 2.91320e+01	 165.3	 0.2570	 0.0081	photo_z    	 0.027	  0.109	  0.073	  0.152	   0.178	   0.115	   0.246	    18.0	    12.0	    25.1	    29.4	    19.0	    40.6	   10.324	    6.916	   14.354	    16.794	    10.876	    23.439	  22.535	  15.014	    31.410	   37.085	   23.549	    50.656	  0.092	  0.061	  0.128	  0.150	  0.097	  0.207	    15.2	    10.2	    21.2	    24.8	    16.0	    34.2	    8.044	    5.384	   11.190	   13.102	    8.462	   18.180	  15.615	  10.410	   21.726	  25.586	  16.282	   35.103	  115.848	   64.827	 2.11890e+02	      	  6.28	      	 115.68	  67.40	 143.83	    0.00	    0.00	    0.00	  14.92	  11.36	  19.26	 0.073	 0.041	 0.106	  739	  675	  805	
   10555	em01_214105_020_ML00291_002_c010	1eRASS J141525.6-150102	213.85675890282	-15.01733111102	213.8571	-15.0171	 3.31756e+00	 9.55019e+00	 166.5	 0.2030	 0.0071	photo_z    	 0.925	  0.070	  0.035	  0.132	   0.072	   0.036	   0.138	    11.7	     5.9	    21.9	    12.0	     6.0	    23.0	         	         	   10.657	          	          	    11.377	        	        	    21.166	         	         	    22.318	  0.058	  0.028	  0.111	  0.060	  0.029	  0.116	     9.7	     4.7	    18.6	    10.0	     4.9	    19.4	         	         	    8.610	         	         	    9.055	        	        	   13.493	        	        	   14.323	         	         	 5.20950e+01	      	      	      	       	       	  24.24	        	        	        	       	       	       	      	      	      	     	     	     	
   10556	em01_212114_020_ML00059_002_c010	1eRASS J141541.9-231534	213.92485935609	-23.25968999573	213.9237	-23.2627	 9.11999e+00	 3.08425e+01	 169.9	 0.2475	 0.0058	photo_z    	 0.008	  0.200	  0.156	  0.245	   0.233	   0.181	   0.291	    33.9	    26.5	    41.6	    39.5	    30.7	    49.4	   19.064	   14.904	   23.263	    22.267	    17.231	    27.710	  37.059	  28.790	    46.008	   43.128	   33.212	    54.382	  0.170	  0.133	  0.208	  0.198	  0.154	  0.247	    28.9	    22.5	    35.4	    33.6	    26.1	    42.0	   14.979	   11.699	   18.253	   17.449	   13.499	   21.752	  25.682	  19.938	   31.602	  29.881	  23.068	   37.446	  148.887	   98.277	 2.26865e+02	      	  6.72	      	  99.54	  65.40	 134.45	    0.00	    0.00	    0.00	  16.48	  13.63	  19.78	 0.059	 0.035	 0.086	  767	  720	  815	
   10557	em01_215090_020_ML00009_002_c010	1eRASS J141547.1+001530	213.94662895844	+00.25842459189	213.9559	  0.2606	 7.11162e+01	 1.25401e+02	 159.3	 0.1265	 0.0004	spec_z_boot	 0.000	  0.905	  0.823	  0.983	   1.268	   1.151	   1.405	   144.2	   131.1	   156.6	   202.0	   183.3	   223.8	   84.705	   76.974	   92.311	   118.653	   107.893	   131.061	  39.429	  35.861	    42.899	   55.022	   50.045	    61.020	  0.741	  0.675	  0.806	  1.037	  0.942	  1.151	   118.0	   107.5	   128.4	   165.2	   150.0	   183.3	   63.858	   58.021	   69.456	   89.454	   81.270	   98.820	  27.020	  24.544	   29.349	  37.807	  34.340	   41.939	  115.542	   93.785	 1.73555e+02	  2.50	  1.88	  8.05	 175.10	 151.08	 195.58	  460.47	  314.53	 1349.18	  25.94	  23.84	  28.94	 0.066	 0.055	 0.076	  931	  905	  966	CODEX_246013,MCXC_J1415.8+0015
   10558	em01_214105_020_ML00008_002_c010	1eRASS J141558.2-144643	213.99280764523	-14.77880177641	213.9937	-14.7803	 6.61368e+01	 2.68265e+02	 164.7	 0.2020	 0.0002	cg_spec_z  	 0.000	  0.824	  0.741	  0.905	   1.191	   1.080	   1.317	   135.7	   122.1	   149.1	   196.2	   177.8	   216.8	   76.257	   68.580	   83.183	   109.899	    99.554	   120.458	 108.939	  97.488	   121.022	  157.721	  141.751	   175.062	  0.698	  0.627	  0.766	  1.008	  0.914	  1.116	   115.0	   103.3	   126.2	   166.0	   150.5	   183.7	   60.162	   54.109	   65.718	   86.714	   78.636	   95.148	  74.530	  66.888	   82.438	 107.800	  97.316	  119.474	  303.903	  264.622	 3.75100e+02	  2.71	  1.97	  4.31	 357.77	 318.69	 393.25	  998.63	  683.87	 1537.71	  47.90	  43.86	  53.69	 0.074	 0.063	 0.085	 1113	 1080	 1156	
   10559	em01_215096_020_ML00096_002_c010	1eRASS J141626.2-061924	214.10929822798	-06.32340039509	214.1080	 -6.3225	 8.08730e+00	 2.36996e+01	 162.7	 0.5265	 0.0074	photo_z    	 0.003	  0.129	  0.098	  0.171	   0.328	   0.266	   0.397	    21.0	    16.0	    27.8	    53.3	    43.2	    64.6	   12.042	    9.152	   15.956	    30.583	    24.900	    36.837	 124.770	  94.436	   170.423	  316.609	  252.971	   398.209	  0.105	  0.080	  0.140	  0.267	  0.217	  0.322	    17.1	    13.0	    22.8	    43.4	    35.3	    52.4	    9.036	    6.862	   11.958	   22.912	   18.694	   27.582	  85.997	  65.381	  116.624	 218.413	 174.938	  272.820	  820.153	  608.756	 1.23950e+03	      	  2.51	      	 596.42	 524.74	 673.12	    0.00	    0.00	    0.00	  49.14	  41.44	  61.18	 0.118	 0.094	 0.148	  992	  937	 1067	
