#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:13:20 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:13:20	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A+A/607/A30/m0717clz&-out=**&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36070030
#Name: J/A+A/607/A30
#Title: ASTRODEEP Frontier Fields Catalogues (Di Criscienzo+, 2017)
#INFO	ivoid=ivo://cds.vizier/j/a+a/607/a30	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/607/a30	    IVOID of underlying data collection
#INFO	creator=Di Criscienzo M.	    First author or institution
#INFO	cites=bibcode:2017A&A...607A..30D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2017	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/607/A30	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier/bc-jz/lda	    Dataset identifier that can be used for citation
#INFO	publication_date=2026-03-17	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_607_A30_m0717clz:
#Name: J/A+A/607/A30/m0717clz
#Title: Multi wavelength catalog and photometric redshift information of the MACSJ-0717 cluster
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	ID	(I6)	Identification number input photometric catalog (ID)	[ucd=meta.id;meta.main]
#Column	zbest	(F20.17)	? Reference (median) photo-z value except when a match with a publicly available high-quality spectroscopic source is found within 1 arcsec (ZBEST)	[ucd=src.redshift.phot]
#Column	e_zbest	(D12.5)	? Median photometric redshift uncertainty range (equal to = for spectroscopic sources) (ZBEST_SIQR)	[ucd=stat.error]
#Column	magnif	(F14.11)	? Median magnification (cluster fields), or magnification from the Merten model (parallel fields) (MAGNIF)	[ucd=phot.flux;arith.ratio]
#Column	f_zbest	(F4.1)	[0/1]? the value is set =1 for sources with spectroscopic redshift, =0 otherwise (ZSPECFLAG)	[ucd=meta.code]
#Column	chi2	(D13.6)	chi^2^ of the SED fitting with stellar only templates at redshift fixed to ZBEST (chi2)	[ucd=stat.fit.chi2;stat.fit]
#Column	Mstar	(D12.5)	Stellar mass (assuming Salpeter IMF) and relevant uncertainty range. (MSTAR)	[ucd=stat.error;phys.mass]
#Column	e_Mstar	(D13.6)	Lower uncertainty on Mstar (MASTAR_MIN)	[ucd=stat.error]
#Column	E_Mstar	(D12.5)	Upper uncertainty on Mstar (MSTAR_MAX)	[ucd=stat.error;stat.max]
#Column	SFR	(D12.5)	Star-formation rate (SFR)	[ucd=phys.SFR]
#Column	e_SFR	(D12.5)	Lower uncertainty on SFR (SFR_MIN)	[ucd=stat.error;phys.SFR]
#Column	E_SFR	(D12.5)	Upper uncertainty on SFRX (SFR_MA)	[ucd=stat.error;stat.max]
#Column	chi2Neb	(D13.6)	chi^2^ of the SED fitting with stellar plus nebular models at redshift fixed to ZBEST (chi2_NEB)	[ucd=stat.fit.chi2;stat.fit]
#Column	MstarNeb	(D12.5)	Stellar mass estimated from stellar plus nebular fits. (MASTAR_NEB)	[ucd=phys.mass]
#Column	e_MstarNeb	(D12.5)	Lower uncertainty on MstarNeb (MASS_MIN_NEB)	[ucd=stat.error]
#Column	E_MstarNeb	(D12.5)	Upper uncertainty on MstarNeb (MASS_MAX_NEB)	[ucd=stat.error;stat.max]
#Column	SFRNeb	(D12.5)	star-formation rate estimated from the stellar plus nebular fits (SFR_NEB)	[ucd=phys.SFR]
#Column	e_SFRNeb	(D12.5)	Lower uncertainty on SFRNbeb (SFR_MIN_NEB)	[ucd=stat.error]
#Column	E_SFRNeb	(D12.5)	Upper uncertainty on SFRNbeb (SFR_MAX_NEB)	[ucd=stat.error;stat.max]
#Column	relFlag	(F14.11)	[0/1]? This flag is meant to provide a combined indication of the robustness of photometric and photo-z estimates (RELFLAG) (1)	[ucd=meta.code]
recno	ID	zbest	e_zbest	magnif	f_zbest	chi2	Mstar	e_Mstar	E_Mstar	SFR	e_SFR	E_SFR	chi2Neb	MstarNeb	e_MstarNeb	E_MstarNeb	SFRNeb	e_SFRNeb	E_SFRNeb	relFlag
    2512	  2512	 1.02505000000000002	 4.05000e-02	 1.91863800000	 0.0	 1.378900e-01	 2.67700e-01	 2.073000e-02	 6.93200e-01	 4.34100e-02	 4.69300e-05	 1.01400e+01	 7.974900e-02	 1.49700e-01	 2.07300e-02	 6.93200e-01	 3.51700e-01	 4.69300e-05	 1.01400e+01	 1.00000000000
    2513	  2513	 0.58799999999999997	 2.07000e-02	 1.09012900000	 0.0	 6.755000e-01	 7.34400e+00	 6.223000e+00	 1.17700e+01	 5.06600e-02	 7.43900e-03	 1.81900e-01	 6.526700e-01	 7.31400e+00	 6.22300e+00	 1.17700e+01	 5.04600e-02	 7.43900e-03	 1.81900e-01	 0.00000000000
    2514	  2514	 5.14425000000000043	 2.07050e+00	 3.39300800000	 0.0	 4.170700e-01	 1.16600e+02	 9.865000e-01	 4.35900e+02	 1.15100e+00	 2.96500e-01	 1.29300e+03	 4.162300e-01	 1.16100e+02	 9.86500e-01	 4.35900e+02	 1.14600e+00	 2.96500e-01	 1.29300e+03	 1.00000000000
    2515	  2515	 4.16999999999999993	 1.75070e+00	 5.79694200000	 0.0	 6.423400e-01	 1.78000e+00	 3.504000e-01	 7.79700e+01	 1.74600e+02	 2.31400e+00	 3.44400e+02	 6.454500e-01	 1.76600e+00	 3.50400e-01	 7.79700e+01	 8.50700e+01	 2.31400e+00	 3.44400e+02	 1.00000000000
    2516	  2516	 0.55750000000000000	 4.50000e-02	 1.04288100000	 0.0	 1.185400e+00	 4.21100e+01	 3.580000e+01	 6.21600e+01	 3.60500e-02	 3.62900e-08	 3.50000e-02	 1.217400e+00	 4.19800e+01	 3.58000e+01	 6.29200e+01	 3.59400e-02	 3.62900e-08	 3.50000e-02	 0.00000000000
    2517	  2517	 0.69550000000000001	 1.11000e-01	 1.25658000000	 0.0	 1.218700e+00	 1.81500e-01	 9.741000e-02	 2.94500e-01	 2.86700e-03	 7.26600e-33	 1.17700e-02	 1.256600e+00	 1.80500e-01	 9.01200e-02	 2.94500e-01	 2.85200e-03	 5.11400e-35	 1.62000e-02	 1.00000000000
    2518	  2518	 0.81750000000000000	 3.77500e-01	 1.53148800000	 0.0	 6.751600e-01	 1.02400e+00	 1.284000e-01	 2.13400e+00	 1.59900e-02	 4.29000e-31	 2.20800e+01	 3.516600e-02	 2.48800e-01	 1.28400e-01	 2.13400e+00	 2.72700e+00	 4.29000e-31	 2.20800e+01	 1.00000000000
    2519	  2519	 0.40250000000000002	 3.59500e-01	 1.00000000000	 0.0	 3.659800e-01	 2.08200e-01	 4.628000e-03	 6.23800e-01	 5.25000e-03	 0.00000e+00	 5.39100e+00	 3.636300e-01	 2.06800e-01	 4.62800e-03	 6.23800e-01	 5.21500e-03	 0.00000e+00	 5.39100e+00	 1.00000000000
    2520	  2520	 9.13990000000000080	 1.03650e+00	 3.30348000000	 0.0	 3.905800e-01	 1.73300e+06	 9.708000e-01	 2.24600e+06	 1.29200e+06	 1.20500e+01	 4.71500e+06	 3.905100e-01	 1.68800e+06	 9.70800e-01	 2.24600e+06	 1.25800e+06	 1.20500e+01	 4.71500e+06	 1.00000000000
    2521	  2521	 0.41699999999999998	 3.75000e-01	 1.00000000000	 0.0	 6.970300e-01	 1.91800e-02	 6.705000e-04	 8.38600e-02	 1.56300e-03	 0.00000e+00	 7.60000e-01	 5.378000e-01	 3.15000e-03	 6.70500e-04	 8.38600e-02	 1.06000e-01	 0.00000e+00	 7.60000e-01	 1.00000000000
    2522	  2522	 0.01000000000000000	 5.00000e-03	 1.00000000000	 0.0	 1.000000e+30	 0.00000e+00	 3.728000e-03	 1.84100e+00	 0.00000e+00	 0.00000e+00	 6.28000e-01	 1.000000e+30	 0.00000e+00	 3.72800e-03	 1.84100e+00	 0.00000e+00	 0.00000e+00	 6.28000e-01	 1.00000000000
    2523	  2523	 1.59909999999999997	 6.35000e-02	 5.29905000000	 0.0	 4.316700e-01	 1.66200e-01	 2.252000e-02	 5.32300e-01	 1.22000e-01	 1.84700e-03	 9.34900e+00	 3.177500e-01	 1.25000e-01	 2.25200e-02	 5.32300e-01	 2.65500e-01	 1.84700e-03	 9.34900e+00	 1.00000000000
    2524	  2524	 0.73650000000000004	 1.34020e+00	 1.60125800000	 0.0	 1.415300e+01	 7.51900e-01	 7.717000e-02	 3.17600e+00	 8.14200e-01	 3.66600e-02	 2.91900e+01	 1.418800e+01	 1.45000e+00	 7.71700e-02	 3.17600e+00	 2.85400e-01	 3.66600e-02	 3.42500e+01	 0.00000000000
    2525	  2525	 1.17400002479553223	 0.00000e+00	 2.48971400000	 1.0	 4.677800e-01	 7.24400e+01	 4.117000e+01	 1.05100e+02	 3.50300e+01	 7.16900e+00	 1.42900e+02	 3.808400e-01	 7.23800e+01	 3.25600e+01	 1.28200e+02	 2.12100e+01	 6.94300e+00	 1.83700e+02	 1.00000000000
    2526	  2526	 4.39600100000000005	 8.05000e-02	12.43253000000	 0.0	 1.967500e-01	 2.28600e+00	 6.706000e-03	 4.13400e+03	 2.25800e-02	 2.05600e-04	 3.68500e+03	 1.967200e-01	 2.27500e+00	 6.70600e-03	 4.13400e+03	 2.24700e-02	 2.05600e-04	 3.68500e+03	 1.00000000000
    2527	  2527	 7.49699999999999989	 1.03150e-01	 3.11933100000	 0.0	 1.025900e-01	 2.87100e-01	 2.211000e-01	 2.46900e+04	 2.93900e+01	 1.26300e+00	 7.07400e+04	 1.096000e-01	 2.63000e-01	 2.21100e-01	 2.46900e+04	 2.02800e+01	 1.26300e+00	 7.07400e+04	 0.00000000000
    2528	  2528	 1.36149999999999993	 1.94500e-02	 6.96331100000	 0.0	 1.327600e+00	 1.13100e+00	 8.002000e-01	 1.27600e+00	 1.14400e-01	 1.12300e-02	 1.93000e-01	 1.185300e+00	 5.54800e-01	 9.68100e-01	 1.10800e+00	 2.57700e+00	 6.15600e-02	 1.66800e-01	 1.00000000000
    2529	  2529	 0.69399999999999995	 5.00000e-03	 1.18135100000	 0.0	 4.322600e-01	 1.68200e+00	 9.147000e-01	 2.34100e+00	 3.34700e-03	 2.98800e-35	 5.26200e-02	 4.279400e-01	 1.67900e+00	 9.14700e-01	 2.34100e+00	 3.34100e-03	 2.98800e-35	 5.26200e-02	 1.00000000000
    2530	  2530	 1.55604999999999993	 1.39350e+00	 3.57495800000	 0.0	 2.739500e-01	 3.20100e-01	 3.517000e-02	 6.47000e+00	 7.00000e+00	 4.54400e-18	 1.36900e+02	 3.311900e-01	 1.00400e+00	 3.51700e-02	 6.47000e+00	 1.24900e-01	 4.54400e-18	 1.36900e+02	 1.00000000000
    2531	  2531	 0.00000000000000000	 0.00000e+00	 1.31657800000	 0.0	 3.538500e-01	 3.38500e+00	 1.506000e+00	 5.20100e+00	 5.72700e-03	 5.14700e-35	 2.83800e-01	 3.450700e-01	 3.47900e+00	 1.50600e+00	 5.20100e+00	 4.58800e-03	 5.14700e-35	 2.83800e-01	 0.00000000000
    2532	  2532	 0.01000000000000000	 1.00000e-02	 1.00000000000	 0.0	 1.000000e+30	 0.00000e+00	 5.724000e-04	 3.23100e-01	 0.00000e+00	 0.00000e+00	 1.26500e-01	 1.000000e+30	 0.00000e+00	 5.72400e-04	 3.23100e-01	 0.00000e+00	 0.00000e+00	 1.26500e-01	 0.00000000000
    2533	  2533	 0.53890001773834229	 0.00000e+00	 1.00000000000	 1.0	 1.432000e+00	 8.35900e+01	 8.127000e+01	 8.77800e+01	 2.20400e-32	 2.31500e-32	 3.26100e-04	 1.511600e+00	 8.31500e+01	 8.12100e+01	 8.73300e+01	 2.19300e-32	 2.30300e-32	 3.24300e-04	 0.00000000000
    2534	  2534	 3.39500000000000002	 7.55000e-02	 3.90139700000	 0.0	 1.774700e-02	 4.64900e+00	 5.333000e-02	 8.22100e+01	 7.06300e-01	 1.47500e-03	 6.54600e+02	 1.804700e-02	 2.49600e+00	 5.33300e-02	 8.22100e+01	 3.87900e-01	 1.47500e-03	 6.54600e+02	 1.00000000000
    2535	  2535	 1.68949997425079346	 0.00000e+00	 2.10028000000	 1.0	 9.258100e-01	 3.52600e+02	 3.576000e+02	 4.01100e+02	 2.01000e+02	 1.54000e+02	 2.39100e+02	 1.184100e+00	 3.90800e+02	 3.36600e+02	 4.70000e+02	 8.72400e+01	 5.70900e+01	 2.37100e+02	 1.00000000000
    2536	  2536	 0.55620002746582031	 0.00000e+00	 1.02470500000	 1.0	 1.949000e+00	 1.09200e+01	 7.054000e+00	 1.11500e+01	 1.33700e+00	 1.22800e+00	 8.57200e+00	 9.396600e-01	 5.83900e+00	 3.24700e+00	 7.22100e+00	 1.06800e+01	 6.97600e+00	 2.34400e+01	 0.00000000000
    2537	  2537	 0.23005000000000000	 1.85000e-02	 1.00000000000	 0.0	 2.525300e-01	 1.84100e-01	 3.858000e-03	 9.06200e-01	 8.91400e-03	 0.00000e+00	 5.95600e+00	 2.525200e-01	 2.03300e-01	 3.85800e-03	 9.06200e-01	 7.26300e-03	 0.00000e+00	 5.95600e+00	 1.00000000000
    2538	  2538	 0.77000000000000002	 2.23525e+00	 2.55995100000	 0.0	 1.855100e+01	 1.72700e+01	 7.052000e+00	 2.61200e+01	 1.19200e-01	 7.38200e-31	 2.94600e-01	 1.622000e+01	 9.96100e-01	 8.83100e+00	 2.08700e+01	 1.02100e+02	 7.38200e-31	 1.33200e-01	 0.00000000000
    2539	  2539	 0.10550000000000000	 3.30950e-01	 1.00000000000	 0.0	 2.783600e-01	 1.31400e-02	 8.328000e-04	 1.77600e-01	 5.84700e-04	 0.00000e+00	 1.24100e+00	 2.754300e-01	 1.26600e-02	 8.32800e-04	 1.77600e-01	 4.46400e-04	 0.00000e+00	 1.24100e+00	 1.00000000000
    2540	  2540	 1.31499999999999995	 3.50000e-02	 2.16173000000	 0.0	 4.335500e-01	 3.89800e+00	 2.902000e+00	 7.92300e+00	 2.47900e-01	 1.83500e-20	 1.52800e+01	 4.163900e-01	 4.56300e+00	 2.90200e+00	 7.92300e+00	 2.87100e-01	 1.83500e-20	 1.52800e+01	 1.00000000000
    2541	  2541	 0.53200000000000003	 1.85000e-02	 1.00000000000	 0.0	 9.122700e-01	 7.43500e+00	 6.551000e+00	 9.77600e+00	 1.48000e-02	 1.16100e-06	 4.97300e-02	 9.161300e-01	 7.42100e+00	 6.55100e+00	 9.77600e+00	 1.47700e-02	 1.16100e-06	 4.97300e-02	 0.00000000000
    2542	  2542	 0.54119998216629028	 0.00000e+00	 1.00000000000	 1.0	 2.557500e+00	 5.14300e+01	 5.130000e+01	 6.61400e+01	 1.41900e-05	 1.65100e-32	 3.08100e-02	 2.590600e+00	 5.13400e+01	 4.98700e+01	 6.69500e+01	 1.41700e-05	 1.68200e-32	 6.55600e-02	 0.00000000000
    2543	  2543	 0.81699999999999995	 6.00000e-02	 1.41316900000	 0.0	 3.500800e-01	 2.94400e+00	 1.602000e+00	 4.13400e+00	 1.34200e-02	 1.40800e-30	 1.83200e-01	 3.454900e-01	 3.16000e+00	 1.60200e+00	 4.13400e+00	 9.51800e-03	 1.40800e-30	 1.83200e-01	 1.00000000000
    2544	  2544	 0.69894999999999996	 3.00000e-03	 1.43267700000	 0.0	 1.557100e+00	 1.30900e+00	 9.057000e-01	 1.78200e+00	 2.60600e-03	 5.44000e-32	 3.02500e-02	 1.552200e+00	 1.30700e+00	 9.05700e-01	 1.78200e+00	 2.60100e-03	 5.44000e-32	 3.02500e-02	 0.00000000000
    2545	  2545	 0.52354999999999996	 2.25000e-02	 1.00000000000	 0.0	 3.015600e+00	 6.78800e-01	 3.114000e-01	 7.19700e-01	 1.38900e-02	 1.95600e-04	 4.19000e-02	 2.950400e+00	 6.72200e-01	 3.87900e-01	 7.19700e-01	 1.37500e-02	 1.95600e-04	 4.19000e-02	 0.00000000000
    2546	  2546	 2.39859899999999993	 4.00000e-02	 3.61265100000	 0.0	 5.035000e-01	 3.23200e-01	 6.684000e-02	 2.97000e+00	 1.86100e-01	 9.71500e-03	 3.72000e+01	 5.278600e-01	 2.77600e-01	 6.68400e-02	 2.97000e+00	 2.05400e-01	 9.71500e-03	 3.72000e+01	 1.00000000000
    2547	  2547	 2.47999999999999998	 1.96500e-01	 4.71505900000	 0.0	 1.375400e+00	 1.53400e-01	 5.332000e-02	 7.31100e-01	 2.24400e-01	 9.37100e-02	 7.48400e+00	 1.408500e+00	 1.65800e-01	 4.48200e-02	 7.60800e-01	 1.94100e-01	 9.37100e-02	 8.85300e+00	 1.00000000000
    2548	  2548	 1.14119999999999999	 9.65000e-02	 3.60015100000	 0.0	 2.053700e+00	 1.37200e+00	 1.141000e+00	 1.91600e+00	 1.55400e-02	 6.47200e-05	 1.05900e-01	 2.020900e+00	 1.36600e+00	 1.15600e+00	 1.91600e+00	 1.54700e-02	 1.36100e-04	 1.05900e-01	 1.00000000000
    2549	  2549	 0.55354999999999999	 2.50000e-02	 1.01474400000	 0.0	 3.479200e-01	 1.97200e+01	 1.162000e+01	 2.94500e+01	 2.04900e-25	 0.00000e+00	 1.81800e-01	 3.533700e-01	 1.97500e+01	 1.16200e+01	 2.94500e+01	 3.70800e-08	 0.00000e+00	 1.81800e-01	 1.00000000000
    2550	  2550	 0.61099999999999999	 6.00000e-03	 1.14351000000	 0.0	 2.357000e+00	 3.92500e+00	 3.093000e+00	 5.53700e+00	 1.78900e-02	 2.64600e-06	 5.93100e-02	 2.353600e+00	 3.91300e+00	 3.09300e+00	 5.53700e+00	 1.78400e-02	 2.64600e-06	 5.93100e-02	 0.00000000000
    2551	  2551	 1.32000000000000006	 3.30000e-02	 1.79825600000	 0.0	 1.686800e-01	 1.15600e+00	 4.267000e-01	 4.79100e+00	 6.87800e+00	 3.27900e-01	 7.02600e+01	 1.001000e-01	 2.53700e+00	 4.26700e-01	 4.79100e+00	 2.11300e+00	 3.27900e-01	 7.02600e+01	 1.00000000000
    2552	  2552	 4.42900000000000027	 1.61849e-01	 3.22684100000	 0.0	 2.912300e-01	 3.45500e+00	 3.532000e-02	 3.31100e+01	 7.41600e-02	 2.21200e-03	 1.42500e+02	 2.912800e-01	 3.43000e+00	 3.53200e-02	 3.31100e+01	 7.36100e-02	 2.21200e-03	 1.42500e+02	 1.00000000000
    2553	  2553	 0.54949999999999999	 2.90500e-02	 1.00429000000	 0.0	 8.162900e-01	 1.63000e-01	 4.662000e-02	 2.23800e-01	 2.21300e-01	 9.19800e-02	 6.89300e+00	 3.225500e-01	 7.35200e-02	 4.66200e-02	 2.23800e-01	 5.25800e-01	 9.19800e-02	 6.89300e+00	 1.00000000000
    2554	  2554	 0.50239999999999996	 1.00000e-02	 1.00000000000	 0.0	 2.102500e+00	 3.35200e+00	 2.604000e+00	 3.82400e+00	 4.40600e-03	 6.67000e-09	 9.37100e-03	 2.110600e+00	 3.34800e+00	 2.60400e+00	 3.82400e+00	 4.40000e-03	 6.67000e-09	 9.37100e-03	 0.00000000000
    2555	  2555	 0.70499999999999996	 9.80000e-03	 1.31426100000	 0.0	 2.403600e-01	 8.51900e+00	 6.423000e-01	 1.39900e+01	 2.75600e-01	 2.97400e-02	 1.78800e+02	 2.142800e-01	 8.18800e+00	 6.42300e-01	 1.39900e+01	 3.90900e-01	 2.97400e-02	 1.78800e+02	 1.00000000000
    2556	  2556	 0.73499999999999999	 3.00500e-01	 1.37361900000	 0.0	 5.249800e-01	 1.17000e-01	 8.229000e-03	 6.28900e-01	 4.82100e-02	 3.90200e-35	 6.80300e+00	 5.823500e-01	 1.84000e-01	 8.22900e-03	 6.28900e-01	 6.67500e-03	 3.90200e-35	 6.80300e+00	 1.00000000000
    2557	  2557	 0.79549999999999998	 3.34500e-01	 1.31053800000	 0.0	 1.999800e+00	 3.36000e-01	 3.058000e-02	 8.20800e-01	 5.04900e-02	 2.05800e-02	 1.00400e+01	 1.332300e-01	 4.92400e-02	 0.00000e+00	 0.00000e+00	 2.09000e+00	 0.00000e+00	 0.00000e+00	 1.00000000000
    2558	  2558	 0.13400000000000001	 4.81500e-01	 1.00000000000	 0.0	 3.715700e-02	 3.79400e-03	 2.872000e-04	 7.28700e-02	 6.20700e-04	 0.00000e+00	 6.21300e-01	 2.848400e-02	 2.33200e-03	 2.87200e-04	 7.28700e-02	 1.59500e-03	 0.00000e+00	 6.21300e-01	 1.00000000000
    2559	  2559	 0.25100000000000000	 1.58500e-01	 1.00000000000	 0.0	 7.307600e-01	 1.28000e+00	 6.613000e-01	 7.72200e+00	 9.84700e-01	 1.99000e-01	 3.83000e+00	 5.189600e-01	 8.60300e-01	 6.61300e-01	 7.72200e+00	 2.05400e+00	 1.99000e-01	 3.83000e+00	 0.00000000000
    2560	  2560	 2.06875000000000009	 5.60000e-02	 4.58103300000	 0.0	 1.063400e-01	 4.03200e-01	 1.782000e-02	 1.32500e+00	 1.89000e-01	 3.36200e-02	 1.81500e+01	 9.219300e-02	 1.02700e-01	 1.78200e-02	 1.32500e+00	 1.48300e-01	 3.36200e-02	 1.81500e+01	 1.00000000000
    2561	  2561	 0.10500000000000000	 2.32000e-01	 1.00000000000	 0.0	 1.005800e+01	 1.73500e-01	 1.416000e-02	 3.88400e-01	 4.37500e-03	 0.00000e+00	 1.44400e+01	 1.011500e+01	 1.72100e-01	 1.41600e-02	 3.88400e-01	 4.34000e-03	 0.00000e+00	 1.44400e+01	 0.00000000000
    2562	  2562	 0.63100000000000001	 2.50000e-02	 1.17312600000	 0.0	 1.270400e+00	 4.84300e+01	 3.689000e+01	 5.98400e+01	 1.62000e-04	 3.45200e-27	 5.30300e-02	 1.274600e+00	 4.83900e+01	 3.68900e+01	 5.98400e+01	 1.61900e-04	 3.45200e-27	 5.30300e-02	 0.00000000000
    2563	  2563	 4.49600000000000044	 1.10000e-01	 1.59745600000	 0.0	 1.270300e+00	 4.05200e+01	 3.157000e+01	 4.17800e+01	 1.55000e+01	 3.17800e+00	 1.59800e+01	 1.413100e+00	 3.91500e+01	 2.40200e+01	 4.17800e+01	 1.49700e+01	 2.66500e+00	 2.56800e+01	 0.00000000000
    2564	  2564	 5.64649999999999963	 6.94990e-02	 2.83007100000	 0.0	 1.958500e+00	 1.84200e+00	 8.306000e-01	 1.25500e+01	 1.89700e+02	 3.84600e+01	 2.80400e+02	 2.234100e+00	 1.93700e+00	 7.18100e-01	 3.18900e+01	 8.46600e+01	 2.54300e+01	 4.81400e+02	 0.00000000000
    2565	  2565	 4.25550099999999976	 1.19495e+00	 7.42318000000	 0.0	 2.514700e-01	 5.30700e+00	 5.548000e-02	 8.63400e+01	 2.25300e-01	 2.65600e-03	 3.57200e+02	 2.540200e-01	 5.23700e+00	 5.54800e-02	 8.63400e+01	 2.22300e-01	 2.65600e-03	 3.57200e+02	 1.00000000000
    2566	  2566	 0.29659999999999997	 3.20000e-01	 1.00000000000	 0.0	 4.237400e-01	 4.76700e-03	 8.447000e-04	 1.40300e-01	 5.33900e-02	 0.00000e+00	 1.28700e+00	 3.712300e-01	 3.27200e-03	 8.44700e-04	 1.40300e-01	 1.10100e-01	 0.00000e+00	 1.28700e+00	 1.00000000000
    2567	  2567	 0.65249999999999997	 2.94000e-01	 1.14386500000	 0.0	 1.386700e+00	 1.46100e-01	 8.031000e-03	 3.07200e-01	 1.94400e-02	 2.85800e-36	 3.93300e+00	 1.430100e+00	 1.70600e-01	 7.55000e-03	 3.07200e-01	 8.71100e-03	 2.85800e-36	 3.93300e+00	 1.00000000000
    2568	  2568	 0.48449999999999999	 5.15000e-02	 1.00000000000	 0.0	 2.085300e+00	 5.04200e-01	 2.045000e-01	 5.89000e-01	 1.03200e-02	 0.00000e+00	 1.99300e-02	 1.966300e+00	 4.99400e-01	 2.04500e-01	 5.82100e-01	 1.02200e-02	 0.00000e+00	 1.32200e-02	 0.00000000000
    2569	  2569	 0.63649999999999995	 2.75000e-01	 1.12345000000	 0.0	 4.195700e-01	 7.79000e-02	 5.012000e-03	 2.90000e-01	 1.31800e-02	 0.00000e+00	 3.21400e+00	 4.153400e-01	 1.37400e-01	 5.01200e-03	 2.90000e-01	 7.01600e-03	 0.00000e+00	 3.21400e+00	 1.00000000000
    2570	  2570	 0.45490000000000003	 5.50000e-02	 1.00000000000	 0.0	 1.446600e+00	 4.08900e-01	 2.024000e-01	 7.44500e-01	 8.13800e-04	 1.49100e-33	 3.23500e-02	 1.441500e+00	 4.08300e-01	 2.02400e-01	 7.44500e-01	 8.12500e-04	 1.88100e-33	 3.23500e-02	 0.00000000000
    2571	  2571	 0.73304999999999998	 2.50000e-02	 1.18322600000	 0.0	 6.001500e-01	 3.13500e-01	 7.052000e-02	 5.72900e-01	 1.34400e-02	 1.86500e-04	 8.38300e+00	 4.639900e-01	 1.04400e-01	 7.05200e-02	 5.72900e-01	 7.28500e-01	 1.86500e-04	 8.38300e+00	 1.00000000000
    2572	  2572	 3.48649999999999993	 9.59850e-01	 3.90379800000	 0.0	 4.261500e-02	 9.36600e-01	 2.206000e-02	 2.23500e+01	 1.28100e-01	 7.26300e-04	 1.51700e+02	 4.304500e-02	 9.10600e-01	 2.20600e-02	 2.23500e+01	 1.24500e-01	 7.26300e-04	 1.51700e+02	 1.00000000000
    2573	  2573	 0.60599999999999998	 1.20000e-02	 1.05531200000	 0.0	 4.800700e-01	 4.67700e-02	 2.075000e-03	 1.97300e-01	 3.35900e-03	 0.00000e+00	 2.06900e+00	 3.643500e-01	 1.33900e-02	 2.07500e-03	 1.97300e-01	 1.20400e-01	 0.00000e+00	 2.06900e+00	 1.00000000000
    2574	  2574	 1.44690000000000007	 3.15000e-02	 2.00069900000	 0.0	 9.936400e+00	 1.46500e+00	 6.922000e-01	 1.95800e+00	 7.23300e-01	 4.57500e-01	 2.55600e+00	 1.033100e+01	 1.35800e+00	 6.74500e-01	 2.12000e+00	 6.70500e-01	 4.41200e-01	 2.88800e+00	 0.00000000000
    2575	  2575	 6.16500000000000004	 2.26150e-01	10.97401400000	 0.0	 9.003200e-03	 1.31900e+01	 2.805000e-02	 6.35700e+03	 1.30200e-01	 6.74100e-02	 2.69400e+04	 9.020500e-03	 1.31300e+01	 2.80500e-02	 6.35700e+03	 1.29600e-01	 6.74100e-02	 2.69400e+04	 1.00000000000
    2576	  2576	 3.53434999999999988	 1.50000e-02	 0.40475200000	 0.0	 1.400000e+01	 1.26100e+02	 6.265000e+01	 2.78400e+02	 2.82400e+01	 8.72000e-01	 1.60200e+02	 1.378500e+01	 1.23800e+02	 6.95200e+01	 2.51600e+02	 2.77500e+01	 2.89600e+00	 1.59400e+02	 0.00000000000
    2577	  2577	 0.60024999999999995	 2.40000e-02	 1.17809800000	 0.0	 2.947800e+00	 1.21600e+00	 1.064000e+00	 1.68600e+00	 1.26900e-02	 2.63300e-03	 3.65200e-02	 2.943800e+00	 1.20900e+00	 1.06400e+00	 1.68600e+00	 1.26300e-02	 2.63300e-03	 3.62800e-02	 0.00000000000
    2578	  2578	 4.35050100000000040	 3.95000e-02	 5.03813000000	 0.0	 1.819800e+00	 5.48300e+00	 1.536000e+00	 1.22800e+01	 1.72600e+00	 7.07600e-01	 1.01400e+01	 1.769800e+00	 5.19900e+00	 1.85400e+00	 1.13100e+01	 1.99600e+00	 7.07600e-01	 9.04300e+00	 1.00000000000
