#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:41:26 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:41:26	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec1&-out=Group,RAdeg,DEdeg,Nmemb,zsp,LR195,D10&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec1:
#Name: J/A+A/690/A52/tablec1
#Title: Clean SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	Nmemb	(I3)	Number of spectroscopic members after the cleaning (NMEM)	[ucd=meta.number]
#Column	zsp	(F11.9)	Group redshift, assigned using median value of clean members (ZSPEC)	[ucd=src.redshift]
#Column	LR195	(F10.6)	? Cleaned luminosity in r band, using Mr<-19.5 galaxy sample (z<0.06 groups) (L_R195_CLEAN)	[ucd=phys.luminosity;em.opt]
#Column	D10	(F11.8)	Large-scale density, in 0.01227*10^10^M_{sun}/Mpc^3^ units (D_10)	[ucd=phys.density]
Group	Nmemb	zsp	LR195	D10
13148	  5	0.110347510	          	 2.04384236
13157	  5	0.080783262	          	 3.55712678
13163	 19	0.081772660	          	 3.67337937
13164	  6	0.080430147	          	 2.47300853
13169	  5	0.075434331	          	 2.48580096
13176	  5	0.029831459	          	 3.05194228
13177	  5	0.032551722	          	 0.84996514
13180	 10	0.091898763	          	 3.96581973
13191	 11	0.117280539	          	 6.65686863
13192	  7	0.120243811	          	11.40193963
13193	  6	0.082158208	          	 3.51774736
13194	  5	0.083276545	          	 3.48775172
13200	  7	0.096055197	          	 3.76858356
13202	  6	0.142713033	          	 3.50184067
13207	 10	0.074464101	          	 9.81875075
13209	 13	0.116771806	          	 4.09493152
13227	 14	0.079467352	          	 4.44441152
13229	  5	0.083117290	          	 2.61548281
13232	 11	0.114451233	          	 8.58793280
13236	  5	0.098400977	          	 1.74329212
13240	  5	0.084905331	          	 7.24657294
13248	  6	0.080573908	          	 9.60516338
13254	 23	0.067469890	          	 4.91802901
13258	 13	0.102869804	          	14.77116411
13263	  5	0.085054270	          	 2.98112965
13264	  5	0.083852483	          	 2.65555793
13269	 11	0.097563420	          	 4.30577170
13279	  9	0.127524491	          	 5.83436068
13292	  9	0.133307366	          	12.59318853
13296	  7	0.082863442	          	 7.40437393
13298	 14	0.108228153	          	 8.41514266
13322	  6	0.043756403	          	 5.34413997
13343	  5	0.118442219	          	 9.63470769
13359	  6	0.081888007	          	 6.10748694
13370	  5	0.103990482	          	 2.52227905
13391	 24	0.098473056	          	 5.97846505
13396	  6	0.143560685	          	 3.94407734
13400	  5	0.127456508	          	 5.37376793
13406	  7	0.050343080	          	 5.50896683
13407	  5	0.138485850	          	 3.72232101
13428	  5	0.113456022	          	 6.07011708
13431	  8	0.105492699	          	 7.04912833
13468	  5	0.050418184	          	 1.11664126
13473	  8	0.120982949	          	 3.13612673
13488	  7	0.146795185	          	 5.40170899
13517	  8	0.109079523	          	 7.36296030
13519	  5	0.125107989	          	 6.36080956
13525	  7	0.123661328	          	 4.67482326
13531	  8	0.099401312	          	 3.42937185
13533	 12	0.031733822	          	 2.06716039
13536	  7	0.105542292	          	 7.98068172
13537	  6	0.076434224	          	 1.40407133
13546	  5	0.085079916	          	 3.02658244
13547	  7	0.117797096	          	 3.84614582
13558	 12	0.077299163	          	 3.52386509
13560	  5	0.119529166	          	 5.11584435
13565	 11	0.061950125	          	 3.00919571
13572	  5	0.085025272	          	 9.02991656
13585	 11	0.105677006	          	 4.07643748
13590	 21	0.072835716	          	 8.07346416
13591	  5	0.071470467	          	 8.39457145
13593	  7	0.062621606	          	 1.66700739
13601	  6	0.110177207	          	 5.47811316
13603	 15	0.108995798	          	 4.37864233
13615	 10	0.029341802	          	 2.21038403
13625	  5	0.097210037	          	 5.19191811
13628	 10	0.083986321	          	 7.77959517
13635	  5	0.083856352	          	 9.65049436
13648	  6	0.099194057	          	 2.87150743
13649	  6	0.105338688	          	 4.02953906
13657	  5	0.097091941	          	12.19574138
13660	  5	0.165178409	          	 4.79153908
13662	  5	0.176246050	          	 9.12897634
13668	  5	0.096843526	          	 1.57571487
13669	 10	0.129202616	          	 5.74450557
13677	 22	0.061684902	          	 4.70176444
13680	  7	0.110480341	          	 4.21303291
13684	  5	0.129702249	          	 2.82593367
13695	  8	0.121558736	          	 5.56247294
13696	  6	0.069789790	          	 7.30525208
13697	  5	0.090437592	          	 3.76198226
13702	  7	0.078685670	          	 7.56037035
13703	  5	0.118293045	          	 5.70735653
13716	  5	0.180116060	          	 9.24773547
13723	 12	0.133921886	          	12.65662441
13741	  6	0.075277171	          	 8.70450766
13744	  5	0.117790329	          	 2.52510484
13745	  6	0.102064763	          	 2.70530274
13755	  5	0.193961825	          	16.31345978
13760	  7	0.089044483	          	 3.81962356
13769	  6	0.129250663	          	 6.53817697
13771	  6	0.117587077	          	 8.00557020
13774	  5	0.120371648	          	 7.24939182
13796	  6	0.100102056	          	10.41773140
13807	  7	0.131327278	          	 5.43064784
13808	  5	0.175411351	          	10.89631206
13816	  5	0.112581087	          	 3.55843301
13818	  6	0.094575843	          	 5.48416549
13822	  7	0.067358292	          	 2.24653255
13835	  5	0.118682902	          	 3.67387955
13839	 15	0.130978917	          	 5.92487754
13860	  5	0.111321478	          	 4.84615019
13866	  5	0.113315161	          	12.01497850
13867	 12	0.047180106	          	 4.30900536
13871	  5	0.140138467	          	 5.98238014
13894	  8	0.064710707	          	 2.46820456
13910	  5	0.097362807	          	 2.67829199
13914	  6	0.067165452	          	 5.77474214
13928	  6	0.128332465	          	 8.72891153
13943	  6	0.097978760	          	 5.38627895
13950	  5	0.091445322	          	 4.10021390
13960	  6	0.019036546	          	 1.15107157
13961	  8	0.118236815	          	 4.55993475
13966	  7	0.078382974	          	 3.28788164
13968	  7	0.076658197	          	 6.11736364
13977	  5	0.114202962	          	 3.99718490
13978	  6	0.087946690	          	 4.86970985
13987	  7	0.132523595	          	 5.60724172
13992	  5	0.148591999	          	 7.47125472
14001	  6	0.083058965	          	 2.51159216
14005	 13	0.070871951	          	 3.19183966
14015	  8	0.076942204	          	 4.47532445
14025	  7	0.145817063	          	 4.57386893
14027	  6	0.121152690	          	 7.55015442
14030	  7	0.118579360	          	 5.36906614
14038	  5	0.126124243	          	 6.13692880
14042	 11	0.136123147	          	 5.90635710
14045	  5	0.088215066	          	 2.39738050
14049	  9	0.103343029	          	 2.60933402
14052	  5	0.053964851	          	 0.61373812
14055	  5	0.109862011	          	 3.38514161
14080	  7	0.112375747	          	10.25076664
14090	  6	0.130327655	          	 6.80886916
14104	  6	0.148520893	          	 7.72610095
14126	  8	0.073806002	          	 3.74431472
14137	  7	0.151737088	          	11.96840180
14139	  6	0.092135454	          	 1.63944981
14148	 17	0.057819413	          	 4.18637054
14149	  7	0.056090244	          	 4.56173974
14156	  7	0.037677062	          	 4.13768895
14157	  9	0.064382599	          	 5.13007969
14164	  7	0.056215188	          	 2.60804789
14168	  5	0.100835798	          	 4.12288685
14170	  5	0.167087391	          	 5.28553675
14186	 13	0.125169957	          	 7.50675313
14193	  5	0.109745833	          	 2.27881142
14196	  6	0.080107338	          	 1.79950825
14204	  8	0.073350767	          	 4.19020594
14208	  6	0.054166740	          	 3.51632829
14211	 13	0.101933557	          	 8.69398307
14214	  5	0.159114245	          	 5.47070541
14235	  6	0.116219152	          	 7.19108842
14241	  6	0.026373978	          	 1.26719617
14244	 13	0.060904207	          	 8.36992444
14263	  7	0.131816501	          	 9.04765082
14266	  7	0.075620925	          	 3.29489926
14270	  5	0.161609140	          	 9.29252347
14277	  9	0.089298149	          	 2.91428617
14280	  6	0.081753973	          	 6.81276394
14285	  5	0.077960910	          	 3.10899327
14289	 20	0.122205756	          	 7.36146455
14300	  5	0.171661291	          	 4.34455064
14304	 10	0.064921062	          	 7.99159827
14324	  5	0.153737676	          	 3.72335869
14326	  6	0.038686776	          	 0.85270558
14340	  6	0.145509232	          	 4.81362453
14341	  7	0.103310272	          	 1.81918765
14343	  6	0.129000152	          	 2.38089605
14354	  5	0.076274985	          	 7.30177042
14362	 13	0.100253795	          	 6.09443178
14367	  5	0.062183011	          	 4.59083936
14373	  6	0.111485546	          	 7.22404190
14378	 25	0.089936834	          	 3.99419529
14382	 18	0.118938407	          	 5.75140166
14384	 13	0.116002913	          	12.39496543
14385	  5	0.118372471	          	 5.53782474
14398	  9	0.055458965	          	 4.88280634
14404	  8	0.070186455	          	 2.11992159
14409	  9	0.105266245	          	 5.77746673
14412	 12	0.084929259	          	 7.00307264
14413	 13	0.087168525	          	 5.26273369
14431	  5	0.053186160	          	 2.16922663
14433	 11	0.085985794	          	 5.10232896
14450	  6	0.132755415	          	 6.26675806
14460	  5	0.079021914	          	 2.59253883
14470	  7	0.071441045	          	 4.61895047
14471	  6	0.118885516	          	 9.01613626
14474	  5	0.147565014	          	 3.66544317
14483	  5	0.113880002	          	 2.98103662
14488	  6	0.056260209	          	 1.10931169
14501	  6	0.073110144	          	 5.57977527
14510	  7	0.168195072	          	19.03714078
14511	  8	0.022454394	          	 3.11504336
14516	  8	0.119184822	          	14.40155346
14517	  9	0.086449653	          	 5.40994584
14522	  7	0.107697617	          	 2.45667271
14530	  7	0.156742533	          	10.92145628
14545	 25	0.109290956	          	 6.74066001
14549	  7	0.052975723	          	 2.82210678
14573	  7	0.047238122	          	 2.88786438
14574	  5	0.047016664	          	 2.75110876
14586	  6	0.045822547	          	 6.88205033
14595	  8	0.052956196	          	 3.22168889
14605	  7	0.150564450	          	 9.06792341
14609	  7	0.115708990	          	 3.60297866
14614	  6	0.031223115	          	 2.93947129
14624	  5	0.061307696	          	 4.29411647
14633	  5	0.176820355	          	 8.91462294
14642	  5	0.102755600	          	 2.97760011
14648	  5	0.124994516	          	 4.27254529
14649	  9	0.064212397	          	10.29738330
14650	  6	0.065444743	          	 4.99258126
14659	  5	0.138407828	          	 3.46796946
14666	  6	0.142287673	          	11.14265598
14670	  5	0.119564482	          	 6.75378132
14671	 21	0.074181884	          	 4.78904480
14672	  6	0.075277731	          	 4.25127542
14673	  6	0.074348391	          	 5.86795819
14678	  7	0.148342687	          	 5.75624250
14687	  8	0.066598561	          	 3.68716939
14688	  6	0.065878568	          	 3.54965288
14689	  8	0.066351492	          	 3.64190981
14701	 12	0.119940984	          	 6.14235768
14704	  6	0.117078660	          	 5.28971310
14705	 17	0.090907839	          	 4.53790080
14716	  7	0.150550745	          	 8.24006335
14720	  5	0.122028011	          	 4.58371948
14723	  8	0.065874065	          	 4.05093519
14731	  5	0.089999741	          	 1.95301010
14739	  8	0.042914782	          	 1.81150612
14742	  5	0.042574633	          	 1.81951434
14753	  7	0.128096673	          	 6.99159814
14761	  6	0.140714898	          	11.49812549
14763	  8	0.126786205	          	 4.18779626
14767	  5	0.157666023	          	 7.48415283
14770	 10	0.070201550	          	 2.65587706
14773	  8	0.075257496	          	 4.81934032
14781	  5	0.082979951	          	 7.99553404
14796	  5	0.096333681	          	 2.40012904
14797	 11	0.082333789	          	 2.88116229
14818	  6	0.126317983	          	 4.69896808
14821	  5	0.066324215	          	 3.37607391
14839	 11	0.080474319	          	 4.07708934
14845	  5	0.119887825	          	 6.77126683
14857	 12	0.082120354	          	 7.26430599
14859	  5	0.080974003	          	 6.64688159
14861	  6	0.124100948	          	 2.56323980
14867	  5	0.084382959	          	 1.58118067
14877	  6	0.079822033	          	 3.77503913
14878	 11	0.087820395	          	 5.23792061
14896	  5	0.089133167	          	 3.61584374
14899	 11	0.080710899	          	 4.66371949
14907	  6	0.086563981	          	 4.16101707
14908	  7	0.088643943	          	 5.75922927
14912	  7	0.136122286	          	10.13227652
14918	 16	0.096122371	          	 4.05696622
14937	  5	0.125258021	          	 3.09430192
14957	  8	0.078433382	          	 2.79670017
14962	  6	0.098833762	          	 5.05482727
14972	  7	0.134651334	          	 7.94441605
14989	  5	0.077941458	          	 2.42222622
14994	  6	0.103222454	          	 2.34248149
15004	  5	0.106448069	          	 3.40769899
15010	 13	0.135683317	          	 9.61678354
15011	  7	0.071032646	          	 3.38018187
15025	  7	0.094001723	          	 4.91395499
15048	 13	0.088209080	          	 6.43383483
15051	  7	0.087304304	          	 2.87734490
15056	 29	0.085168162	          	 9.41884174
15057	 12	0.084512230	          	 9.33226851
15060	  5	0.084085176	          	 8.80355091
15075	  6	0.107498863	          	 6.88168809
15079	  9	0.064656550	          	 1.91390410
15099	  5	0.073709148	          	 2.86645357
15101	  5	0.071226014	          	 4.98104763
15114	 17	0.086254435	          	10.33223405
15121	  5	0.156850608	          	12.28729181
15123	  7	0.103399003	          	10.72092446
15155	  8	0.072880449	          	 4.22685119
15156	 10	0.071142610	          	 3.96933092
15168	 13	0.082684290	          	 3.48759018
15170	  5	0.142557926	          	 4.69897077
15172	  7	0.067717280	          	 5.51416535
15175	  5	0.132164166	          	 9.80054388
15189	  6	0.098016274	          	 4.24630940
15203	  7	0.064464388	          	 6.85826145
15207	  8	0.108493461	          	 4.36767439
15209	 11	0.101662714	          	 3.47922695
15210	  6	0.102129270	          	 3.66976750
15221	  8	0.073467781	          	 4.59582818
15223	  5	0.073741180	          	 4.78016681
15234	 13	0.052564940	          	 9.32778894
15235	  9	0.053258259	          	 9.74034774
15238	  8	0.061697198	          	 2.21840696
15239	  5	0.097714339	          	 2.67665220
15270	 10	0.075436690	          	 4.70048504
15271	  7	0.132614797	          	 6.81741544
15272	  5	0.081715419	          	 2.56986139
15276	  6	0.133628804	          	 9.90517947
15289	 12	0.074991584	          	 7.92569459
15290	  5	0.075387502	          	 7.57389396
15292	 11	0.087428890	          	16.34047712
15313	  8	0.133794091	          	 4.05943705
15316	  5	0.099043192	          	 1.10069103
15334	  6	0.020412168	          	 2.09555155
15339	  8	0.117388226	          	 4.55949317
15344	 11	0.100917778	          	 6.15396402
15348	  7	0.108972884	          	 4.47375943
15359	  5	0.108838291	          	 3.28640184
15368	  5	0.068978232	          	 2.48392220
15387	 23	0.083189315	          	 3.03567761
15426	  6	0.123443541	          	 2.23202152
15433	  5	0.155198710	          	 5.46119445
15435	 11	0.091048478	          	 3.31321030
15445	 13	0.124373217	          	10.21365206
15446	  5	0.082926523	          	10.39795572
15447	  6	0.118460021	          	 6.63892588
15454	 11	0.107958985	          	 7.94273544
15456	  6	0.072889929	          	 5.18006082
15463	  8	0.070333296	          	 5.47331340
15464	  5	0.068855429	          	 4.68699876
15475	  5	0.151821446	          	 4.53136838
15476	  6	0.111627014	          	 3.03693089
15483	  7	0.125267019	          	 5.94474414
15487	  9	0.082575257	          	 4.95114552
15493	  7	0.067100240	          	 4.65805963
15496	  9	0.121175974	          	 7.50847934
15512	 10	0.111984400	          	 8.55431419
15515	  6	0.106802934	          	 2.57560088
15517	 13	0.079847790	          	 5.24098700
15523	  5	0.089904855	          	 3.64143656
15528	  5	0.070644591	          	 8.82013701
15530	  9	0.079137008	          	 4.73636582
15531	  6	0.078771763	          	 4.82024721
15538	 14	0.036592251	          	 2.88198375
15556	  5	0.052224643	          	 2.72854843
15559	 13	0.079898563	          	 4.43197164
15567	  7	0.036237996	          	 3.18898973
15574	 80	0.069929328	          	10.53930992
15590	  6	0.095401995	          	 3.10525782
15606	 10	0.041670205	          	 1.98480622
15609	  7	0.150303715	          	 3.97675617
15611	  5	0.182780577	          	12.87795161
15613	 15	0.130334046	          	 4.87969129
15621	  5	0.126670695	          	 6.78233357
15638	  5	0.153495461	          	 5.92297177
15643	  5	0.027642588	          	 2.98601549
15650	  5	0.124807042	          	 4.36358444
15654	  6	0.063413310	          	 3.56457396
15663	  5	0.129953953	          	 4.58015052
15667	  5	0.037648485	          	 2.22460096
15678	  7	0.112843594	          	 7.36585244
15683	  5	0.124600237	          	 3.22202352
15687	  5	0.158145684	          	 5.22269242
15694	  7	0.071487065	          	 3.96814949
15702	  6	0.168160599	          	12.69156406
15705	  5	0.109003728	          	 4.35401469
15727	  6	0.132522607	          	 4.28989136
15730	 10	0.167363960	          	 8.84517490
15737	  5	0.081916043	          	 1.92420056
15738	  5	0.083241830	          	 2.19372985
15744	  5	0.045338069	          	 5.29254443
15759	  6	0.116127309	          	 4.82764206
15766	  5	0.119358631	          	 5.63972947
15772	 10	0.076530509	          	 2.78617696
15783	  5	0.091807481	          	 1.37710434
15784	  8	0.081321686	          	 3.24872359
15797	  6	0.090838564	          	 1.59443335
15805	  5	0.128085493	          	 6.64228823
15810	  5	0.134486222	          	 9.44443783
15812	  5	0.031290001	          	 1.96733426
15819	  5	0.062728410	          	 2.03158378
15821	  5	0.126967376	          	 2.79660040
15834	  5	0.079307993	          	 4.86665726
15846	  8	0.112724140	          	 7.70360619
15848	  6	0.149193007	          	10.40667170
15857	  7	0.071247847	          	12.03233193
15864	  9	0.033852922	          	 2.53933670
15865	  6	0.032679166	          	 1.84762613
15887	  6	0.111539780	          	 1.57817796
15906	  5	0.070054627	          	 2.65871559
15918	  5	0.096275383	          	 3.17465922
15921	 15	0.105631933	          	11.93500311
15935	  7	0.082471579	          	 7.59109036
15938	  5	0.119203719	          	 2.07266449
15951	  5	0.140388768	          	11.09152969
15952	  5	0.136417387	          	 5.31680183
15954	  6	0.128181973	          	 3.67980884
15963	  9	0.061595664	          	 5.81134519
15972	 15	0.069509285	          	 4.35337296
15977	  5	0.173959356	          	 7.23969342
15980	  9	0.063743803	          	 2.47435566
16004	  5	0.154830275	          	10.03021742
16010	  6	0.119953676	          	 3.75202116
16012	  7	0.132466797	          	 5.62149005
16023	  6	0.089371872	          	 3.11199176
16031	  5	0.072654625	          	 0.74570290
16033	  5	0.195553010	          	14.61912544
16041	  5	0.120712519	          	 3.81688083
16048	  5	0.132372510	          	 4.11549740
16066	 11	0.089306809	          	 7.94528656
16079	  6	0.094652195	          	 6.00856159
16086	 20	0.030110489	          	 4.04370428
16089	  5	0.135605610	          	 5.67368889
16090	 17	0.093552238	          	 5.50967684
16094	 10	0.117493719	          	 5.47345062
16101	  6	0.131351515	          	 5.13372073
16120	  6	0.165056341	          	11.98082890
16127	  7	0.038632637	          	 2.65613656
16132	  5	0.117814993	          	 5.22142000
16137	 21	0.035790542	          	 5.28159516
16138	 10	0.036308094	          	 5.33204023
16146	  5	0.045691932	          	 3.70123855
16149	  5	0.128009911	          	 5.04780748
16153	  5	0.125735245	          	 6.55022735
16161	  9	0.112787648	          	 3.21354619
16163	  7	0.151252402	          	 7.80740928
16164	  8	0.077317335	          	 5.14333667
16172	  5	0.112533609	          	 6.70181188
16181	  5	0.144266169	          	 3.20828556
16186	  7	0.129899007	          	 6.19400177
16188	  5	0.113447028	          	 4.19108553
16222	  6	0.096704354	          	 5.57034862
16244	  5	0.074808494	          	 5.81245256
16248	 26	0.071859519	          	 3.78711683
16254	  6	0.055350475	          	 7.35041821
16263	  5	0.078450032	          	 1.16384309
16273	 26	0.075404829	          	 4.39348626
16281	  6	0.151448744	          	 7.91639693
16282	  5	0.119591228	          	 2.75191440
16285	  5	0.064399658	          	 2.56425102
16298	  8	0.045392194	          	 1.81825927
16302	 13	0.076283607	          	 5.06790072
16303	  8	0.081285166	          	 3.47829240
16313	  5	0.090606096	          	 3.18996841
16318	  9	0.090204191	          	 2.37000879
16324	  5	0.081739857	          	 6.39026378
16339	  7	0.137267678	          	 6.22317353
16357	 13	0.075604287	          	 3.02201316
16369	  5	0.088762902	          	 6.34382858
16370	  5	0.090872541	          	 6.51631904
16375	 29	0.082577972	          	 8.13153069
16386	 18	0.031371383	          	 6.58817776
16400	  5	0.112338744	          	 4.34501800
16408	 10	0.068455469	          	 4.68929248
16415	  5	0.164135272	          	 3.65724098
16425	  8	0.091894178	          	 3.70895893
16433	  5	0.110286365	          	 1.73211987
16439	  5	0.066219187	          	 1.93067280
16449	  5	0.048878645	          	 4.18266519
16453	  5	0.070432390	          	 3.16428608
16459	  5	0.092378163	          	 1.97129060
16470	 13	0.115298766	          	 7.57625748
16474	  8	0.048956296	          	 2.13801332
16479	  5	0.110887901	          	 6.86244133
16491	  5	0.077243476	          	 5.01102231
16493	  5	0.112610981	          	13.55240252
16498	  5	0.103360693	          	 5.20650070
16500	  5	0.087328269	          	 2.54827136
16514	  5	0.087101737	          	 4.26743481
16520	  6	0.112384637	          	 4.88302387
16531	  6	0.107837323	          	 6.54876982
16534	  7	0.040501234	          	 2.36916884
16536	  5	0.042958837	          	 2.46598837
16538	  5	0.042411595	          	 2.40328269
16562	  6	0.096743556	          	 3.86950916
16563	  7	0.054556456	          	 1.76198372
16576	 22	0.120858135	          	11.21532599
16586	 10	0.069765515	          	 3.98338923
16592	  6	0.159561286	          	 8.99041684
16613	  6	0.129498769	          	 6.16187268
16617	  7	0.117204281	          	 7.57803836
16629	  7	0.081803946	          	 5.95595886
16656	  5	0.089363610	          	 1.33721240
16657	  6	0.106239963	          	 1.54418485
16661	  5	0.132861169	          	 4.48904408
16663	  5	0.052611711	          	 1.54140779
16693	  8	0.063715536	          	 5.93867252
16694	  5	0.062461356	          	 3.16760075
16695	  5	0.062644214	          	 3.72231009
16711	  5	0.090741793	          	 3.58152937
16716	 14	0.084367937	          	 2.73660086
16728	  9	0.054163419	          	 4.86682835
16729	  9	0.080850523	          	 4.72113047
16738	 14	0.093314759	          	 5.91786047
16739	  6	0.149783678	          	 6.45387054
16742	  8	0.067367623	          	 4.60543588
16746	  7	0.094002687	          	 3.41070507
16747	  5	0.076786128	          	 2.93169135
16755	  5	0.153499631	          	 2.35380779
16756	  7	0.096290908	          	 5.55512488
16763	  7	0.182319334	          	10.34044550
16772	 11	0.108052476	          	 6.31100197
16782	  8	0.107554345	          	 4.05109196
16786	  7	0.101526684	          	 8.20173426
16804	  8	0.092437254	          	 2.75600916
16809	  7	0.083355512	          	 2.45727164
16818	  6	0.080363379	          	 5.40216392
16820	 12	0.129932543	          	 8.49305622
16836	  9	0.103892641	          	13.71071541
16841	  5	0.139607273	          	 4.59731139
16843	  5	0.071633948	          	 3.82335870
16844	 11	0.051478572	          	 2.50617358
16845	  8	0.110507412	          	 3.10303967
16847	  8	0.081602267	          	 3.44805902
16864	  5	0.054348892	          	 3.20239483
16876	  5	0.096725572	          	 8.94513144
16880	  7	0.112872319	          	 8.92139892
16896	  7	0.107519039	          	 3.04300769
16905	  6	0.112091705	          	 7.37287551
16915	  6	0.100647338	          	 2.52722851
16916	  6	0.088601952	          	 3.29904669
16920	  5	0.137034843	          	 3.60584644
16924	  5	0.171983994	          	 9.94384611
16928	  9	0.149689268	          	 6.36281433
16931	  6	0.068433299	          	 2.36094314
16935	  5	0.122977301	          	 2.02874749
16940	  7	0.029608518	          	 2.80720275
16943	  5	0.063774701	          	 2.73091043
16945	  6	0.071641032	          	 7.16885740
16948	  6	0.084484332	          	 3.58781547
16951	  5	0.084261418	          	 3.99245174
16962	 11	0.095335822	          	 4.16626068
16972	  5	0.099274913	          	 2.43788845
16987	 14	0.081309043	          	 9.10962120
16988	 10	0.078499991	          	 5.51116959
16989	  6	0.082993428	          	 8.65715597
17005	  7	0.026036745	          	 2.40828210
17009	  5	0.013985421	          	 0.94016064
17015	 23	0.084653472	          	 8.83070043
17016	  6	0.081552961	          	 6.79229583
17018	  5	0.083013889	          	 8.90913220
17027	  8	0.076230936	          	 2.65608299
17028	  5	0.075063356	          	 2.67738188
17039	  5	0.115409944	          	 3.49168291
17055	  5	0.135389206	          	 6.97609846
17074	  6	0.156100058	          	 7.83707793
17077	  5	0.158184886	          	 5.59864956
17079	  6	0.080423409	          	 5.66842037
17105	  5	0.047189683	          	 1.74883046
17109	  9	0.081332738	          	11.85188344
17111	  5	0.115065645	          	 5.19496681
17118	  7	0.095138517	          	 3.14808307
17123	  7	0.116036993	          	 5.36218562
17137	  5	0.081425987	          	 1.69065416
17138	  5	0.176568632	          	16.36480962
17142	  5	0.050055065	          	 3.59162868
17151	  5	0.050125974	          	 2.69795362
17183	 14	0.045560492	          	 3.37188243
17186	 10	0.080580854	          	 9.61006382
17195	  6	0.064131284	          	 6.88088575
17201	  6	0.088840297	          	 5.63368096
17219	 10	0.032900264	          	 6.08567171
17225	  7	0.162927475	          	 6.85335462
17232	  6	0.116765705	          	 8.40037963
17243	  5	0.113742934	          	 6.57625098
17257	  5	0.098538007	          	 5.51947630
17260	  5	0.114850441	          	 6.64265706
17295	  6	0.156517712	          	 7.28341763
17310	  9	0.126883229	          	 8.36818050
17317	  7	0.043740498	          	 3.62335572
17323	  6	0.057737737	          	 3.89057449
17324	  5	0.056222563	          	 3.62236094
17331	 16	0.050352486	          	 7.65104119
17340	  6	0.104537257	          	 1.66924516
17341	  5	0.109307424	          	 8.03647631
17352	  9	0.118749693	          	 3.09763515
17364	 11	0.065942189	          	 4.15752551
17371	  6	0.076012975	          	 2.77514083
17382	  5	0.148222736	          	 4.72010414
17391	  5	0.097045119	          	 2.13917512
17392	  6	0.118760766	          	 9.22117853
17394	  6	0.085469584	          	 3.97522154
17395	  9	0.047632451	          	 3.97835434
17398	 10	0.071936690	          	 5.90897523
17399	  5	0.070868217	          	 4.43492659
17408	  8	0.074083599	          	 4.43669537
17412	  8	0.111891404	          	 5.20758476
17450	  7	0.069840454	          	 4.48126359
17452	  8	0.113658905	          	 4.61831601
17458	 81	0.065450306	          	10.88968800
17459	  8	0.066409479	          	10.41445833
17460	  7	0.064754053	          	 9.53190006
17467	 11	0.117122749	          	 8.83060414
17468	  6	0.114069878	          	 7.21471955
17470	  5	0.082741459	          	 1.74655548
17479	  6	0.068922585	          	 3.84741330
17480	  8	0.085122891	          	 3.74622877
17488	  5	0.084531946	          	 1.90373122
17495	  6	0.069808294	          	 4.51087992
17497	  6	0.138364358	          	 5.85163623
17500	  6	0.126373219	          	 6.34474713
17512	  5	0.053900439	          	 3.16722537
17529	  9	0.049100696	          	 3.60794805
17534	  7	0.045487315	          	 4.33813468
17547	  5	0.082625815	          	 5.13364642
17557	  5	0.129320570	          	 3.18716265
17568	  7	0.058534349	          	 7.02912436
17570	  5	0.116395712	          	 3.56162547
17575	  5	0.153781372	          	16.86452464
17582	  8	0.095916460	          	11.47332130
17591	 10	0.139986485	          	 6.44375232
17605	  7	0.097935921	          	 4.72827538
17609	  8	0.092960734	          	 3.30950006
17615	  5	0.072337337	          	 2.30311763
17619	  6	0.149777202	          	 5.24627764
17627	 14	0.062221513	          	 3.88133968
17636	 14	0.080462701	          	 6.23920921
17639	  6	0.134619374	          	 6.71443044
17642	  5	0.055992752	          	 1.15015163
17673	 11	0.056727808	          	 4.59044454
17676	  5	0.057506268	          	 3.51561209
17678	  6	0.118968339	          	10.70704467
