#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:28:25 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:28:25	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J%2FA%2BA%2F710%2FA145%2Fcougs.dat&-out.max=unlimited&-out.all=1	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_37100145
#Name: J/A+A/710/A145
#Title: COUGS-DESI Polar-Structure Galaxies in DESI (Bahr+, 2026)
#INFO	ivoid=ivo://cds.vizier/j/a+a/710/a145	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/710/a145	    IVOID of underlying data collection
#INFO	creator=Bahr S.K.H.	    First author or institution
#INFO	cites=bibcode:2026A&A...710A.145B	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2026	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/710/A145	    Dataset landing page
#INFO	publication_date=2026-06-09	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_710_A145_cougs:
#Name: J/A+A/710/A145/cougs
#Title: Photometric and morphological parameters for our polar structure galaxies sample
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	Name	(a24)	Galaxy name in the COUGS v1 catalog (NAME)	[ucd=meta.id;meta.main]
#Column	IAU	(A19)	IAU-designated galaxy identifier based on RA and DEC (IAU_ID)	[ucd=meta.id]
#Column	RAJ2000	(F11.7)	Right ascension (J2000.0) of the galaxy center (RA)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F11.7)	Declination (J2000.0) of the galaxy center (DEC)	[ucd=pos.eq.dec;meta.main]
#Column	TYPE1	(A3)	Primary structural classification of the PSG (PSG_TYPE_1) (4)	[ucd=src.class]
#Column	TYPE2	(A3)	Secondary structural classification of the PSG (PSG_TYPE_2) (4)	[ucd=src.class]
#Column	Morph	(A4)	Host galaxy morphological type (E, S0, S, Irr, M) (MORPHTYPE)	[ucd=src.morph.type]
#Column	PGC	(I7)	? Principal Galaxy Catalog identifier (PGC)	[ucd=meta.id.assoc]
#Column	LEDA	(A4)	Display the LEDA website object page	[ucd=meta.ref.url]
#Column	MorphL	(A4)	Morphological classification from LEDA (MORPHTYPE_LEDA)	[ucd=src.morph.type]
#Column	SGA	(I7)	? ID number from the SGA catalog (SGA_ID)	[ucd=meta.id.assoc]
#Column	gmag	(F6.3)	? g-band magnitude measured at 26 mag arcsec^-2^ level (G_MAG_SB26_IRAF) (1)	[ucd=phot.mag;em.opt.B]
#Column	e_gmag	(F6.3)	? Uncertainty of the g-band asymptotic magnitude (G_MAG_SB26_ERR_IRAF)	[ucd=stat.error;phot.mag]
#Column	radgiso	(F7.4)	? g-band isophotal radius at 26 mag arcsec^-2^ (R26_G_IRAF)	[ucd=phys.angSize;src]
#Column	e_radgiso	(F7.4)	? Uncertainty of the g-band isophotal radius at 26 mag arcsec^-2 (R26_G_ERR_IRAF)	[ucd=stat.error]
#Column	rmag	(F7.4)	? r-band magnitude measured at 26 mag arcsec^-2^ level (R_MAG_SB26_IRAF) (1)	[ucd=phot.mag;em.opt.R]
#Column	e_rmag	(F7.4)	? Uncertainty of the r-band asymptotic magnitude (R_MAG_SB26_ERR_IRAF)	[ucd=stat.error;phot.mag]
#Column	radriso	(F7.4)	? r-band isophotal radius at 26 mag arcsec^-2 (R26_R_IRAF)	[ucd=phys.angSize;src]
#Column	e_radriso	(F7.4)	? Uncertainty of the r-band isophotal radius at 26 mag arcsec^-2 (R26_R_ERR_IRAF)	[ucd=stat.error]
#Column	imag	(F6.3)	? i-band magnitude measured at 26 mag arcsec^-2^ level (I_MAG_SB26_IRAF) (1)	[ucd=phot.mag;em.opt.I]
#Column	e_imag	(F6.3)	? Uncertainty of the i-band asymptotic magnitude (I_MAG_SB26_ERR_IRAF)	[ucd=stat.error;phot.mag]
#Column	radiiso	(F7.4)	? i-band isophotal radius at 26 mag arcsec^-2 (R26_I_IRAF)	[ucd=phys.angSize;src]
#Column	e_radiiso	(F7.4)	? Uncertainty of the i-band isophotal radius at 26 mag arcsec^-2 (R26_I_ERR_IRAF)	[ucd=stat.error]
#Column	zmag	(F6.3)	? z-band magnitude measured at 26 mag arcsec^-2^ level (Z_MAG_SB26_IRAF) (1)	[ucd=phot.mag;em.opt.I]
#Column	e_zmag	(F6.3)	? Uncertainty of the z-band asymptotic magnitude (Z_MAG_SB26_ERR_IRAF)	[ucd=stat.error;phot.mag]
#Column	radziso	(F7.4)	? z-band isophotal radius at 26 mag arcsec^-2 (R26_Z_IRAF)	[ucd=phys.angSize;src]
#Column	e_radziso	(F7.4)	? Uncertainty of the z-band isophotal radius at 26 mag arcsec^-2 (R26_Z_ERR_IRAF)	[ucd=stat.error]
#Column	Ag	(F6.3)	Galactic extinction in g band (A_G) (2)	[ucd=phys.absorption.gal]
#Column	Ar	(F6.3)	Galactic extinction in r band (A_R) (2)	[ucd=phys.absorption.gal]
#Column	Ai	(F6.3)	Galactic extinction in i band (A_I) (2)	[ucd=phys.absorption.gal]
#Column	Az	(F6.3)	Galactic extinction in z band (A_Z) (2)	[ucd=phys.absorption.gal]
#Column	z	(F9.6)	? Final adopted redshift (REDSHIFT)	[ucd=src.redshift]
#Column	n_z	(a20)	Name of the column that supplied REDSHIFT for that row (REDSHIFT_SOURCE)	[ucd=meta.note]
#Column	DA	(F6.2)	? Angular diameter distance (DA)	[ucd=phys.size.diameter]
#Column	Scale	(F6.3)	? Physical scale (SCALE)	[ucd=instr.scale]
#Column	DL	(F7.2)	? Luminosity distance (DL)	[ucd=pos.distance]
#Column	Kcorg	(F6.3)	? K-corrections in g band (KCOR_G) (3)	[ucd=arith.factor;phot.mag]
#Column	Kcorr	(F6.3)	? K-corrections in r band (KCOR_R) (3)	[ucd=arith.factor;phot.mag]
#Column	Kcori	(F7.3)	? K-corrections in i band (KCOR_I) (3)	[ucd=arith.factor;phot.mag]
#Column	Kcorz	(F6.3)	? K-corrections in z band (KCOR_Z) (3)	[ucd=arith.factor;phot.mag]
#Column	gMAG	(F7.3)	? Absolute magnitude in g band corrected for Galactic extinction and K-correction (M_G)	[ucd=phys.magAbs]
#Column	rMAG	(F7.3)	? Absolute magnitude in r band corrected for Galactic extinction and K-correction (M_R)	[ucd=phys.magAbs]
#Column	iMAG	(F7.3)	? Absolute magnitude in i band corrected for Galactic extinction and K-correction (M_I)	[ucd=phys.magAbs]
#Column	zMAG	(F7.3)	? Absolute magnitude in z band corrected for Galactic extinction and K-correction (M_Z)	[ucd=phys.magAbs]
#Column	rMajAxis	(F6.2)	? Physical semi-major axis at the r-band SB26 level (PHYS_SMA_SB26)	[ucd=phys.angSize;src]
#Column	SimbadName	(A12)	Simbad column added by the CDS	[ucd=meta.id]
recno	Name	IAU	RAJ2000	DEJ2000	TYPE1	TYPE2	Morph	PGC	LEDA	MorphL	SGA	gmag	e_gmag	radgiso	e_radgiso	rmag	e_rmag	radriso	e_radriso	imag	e_imag	radiiso	e_radiiso	zmag	e_zmag	radziso	e_radziso	Ag	Ar	Ai	Az	z	n_z	DA	Scale	DL	Kcorg	Kcorr	Kcori	Kcorz	gMAG	rMAG	iMAG	zMAG	rMajAxis	SimbadName
    2824	PGC390843               	J224510.60-572206.0	341.2941554	-57.3683259	EW 	   	S   	 390843	LEDA	    	1073847	16.803	 0.021	 0.3196	 0.0327	15.9340	 0.0140	 0.3786	 0.0370	15.534	 0.017	 0.4006	 0.0330	15.212	 0.039	 0.3806	 0.0764	 0.058	 0.038	 0.028	 0.021	 0.036137	REDSHIFT_LEDA       	153.80	 0.746	 165.11	 0.073	 0.036	  0.031	 0.015	-19.417	-20.229	-20.614	-20.913	 16.95	LEDA 390843
    2825	PGC552199               	J224655.59-431020.4	341.7316107	-43.1723223	PTS	   	S   	 552199	LEDA	    	  52695	18.450	 0.040	 0.1702	 0.0153	17.6980	 0.0290	 0.1870	 0.0194	17.280	 0.055	 0.1845	 0.0271	17.059	 0.056	 0.1925	 0.0245	 0.036	 0.024	 0.017	 0.013	 0.110602	DR10_PHOT_REDSHIFT_I	431.17	 2.090	 531.82	 0.154	 0.049	 -0.004	-0.003	-20.369	-21.004	-21.362	-21.580	 23.45	LEDA 552199
    2826	WISEAJ224835.75+072424.9	J224835.75+072424.7	342.1489759	+07.4068665	PR 	PTS	S0-a	       	LEDA	    	       	17.690	 0.098	 0.1696	 0.0354	16.7150	 0.0470	 0.2381	 0.0099	      	      	       	       	16.011	 0.086	 0.2669	 0.0425	 0.277	 0.182	 0.132	 0.099	 0.071479	DR10_PHOT_REDSHIFT  	291.65	 1.414	 334.84	 0.161	 0.063	       	 0.014	-20.372	-21.154	       	-21.726	 20.20	
    2827	WISEAJ224838.93-003220.0	J224838.94-003220.1	342.1622402	-00.5389195	PR 	   	E   	       	LEDA	    	       	18.669	 0.098	 0.1056	 0.0104	17.3860	 0.0520	 0.1464	 0.0103	16.886	 0.065	 0.2005	 0.0165	16.557	 0.062	 0.2176	 0.0166	 0.322	 0.212	 0.154	 0.115	 0.171272	SDSS_SPEC_REDSHIFT  	623.41	 3.022	 855.25	 0.464	 0.145	  0.059	 0.034	-21.777	-22.631	-22.987	-23.252	 26.55	
    2828	PGC131734               	J224909.24-395855.2	342.2885179	-39.9819916	PTS	   	S   	 131734	LEDA	Sc  	 858169	15.984	 0.012	 0.2669	 0.0256	15.5630	 0.0120	 0.2843	 0.0260	15.432	 0.018	 0.3024	 0.0309	15.289	 0.028	 0.3191	 0.0627	 0.044	 0.029	 0.021	 0.016	 0.033093	REDSHIFT_NED        	141.36	 0.685	 150.87	 0.014	 0.029	 -0.026	-0.001	-19.967	-20.388	-20.456	-20.619	 11.68	LEDA 131734
    2829	PGC069822               	J224959.75+120328.6	342.4989433	+12.0579451	PTS	   	M   	  69822	LEDA	S0  	 265139	14.305	 0.017	 0.7255	 0.0070	13.4240	 0.0150	 1.1785	 0.0777	      	      	       	       	12.758	 0.023	 1.2227	 0.2682	 0.294	 0.193	 0.140	 0.106	 0.022362	REDSHIFT_NED        	 96.77	 0.469	 101.15	 0.038	 0.023	       	 0.010	-21.052	-21.817	       	-22.383	 33.16	LEDA 69822
    2830	PGC1013505              	J225006.26-074526.9	342.5260747	-07.7574790	PR 	PDL	E   	1013505	LEDA	    	1136698	15.832	 0.022	 0.3578	 0.0286	14.9390	 0.0200	 0.4022	 0.0233	14.519	 0.033	 0.5046	 0.0795	14.238	 0.027	 0.4665	 0.0785	 0.141	 0.093	 0.067	 0.051	 0.048577	REDSHIFT_LEDA       	203.67	 0.987	 223.94	 0.106	 0.047	  0.036	 0.016	-21.166	-21.952	-22.335	-22.580	 23.82	LEDA 1013505
    2831	PGC129978               	J225026.04-512652.6	342.6085071	-51.4479450	PTS	   	S   	 129978	LEDA	Sc  	 145317	14.995	 0.009	 0.3699	 0.0032	14.3440	 0.0060	 0.4603	 0.0341	14.080	 0.011	 0.4834	 0.0475	13.863	 0.012	 0.5734	 0.0380	 0.038	 0.025	 0.018	 0.013	 0.043603	REDSHIFT_NED        	183.91	 0.892	 200.30	 0.068	 0.039	  0.007	 0.007	-21.619	-22.228	-22.453	-22.665	 24.64	LEDA 129978
    2832	NGC7399                 	J225239.29-091604.0	343.1636912	-09.2677861	EW 	   	S   	  69902	LEDA	S0-a	 424528	14.167	 0.024	 0.7514	 0.0853	13.3070	 0.0130	 0.9110	 0.0266	12.907	 0.019	 1.0004	 0.1009	12.620	 0.017	 1.0153	 0.1651	 0.157	 0.103	 0.075	 0.056	 0.014858	SDSS_SPEC_REDSHIFT  	 64.89	 0.315	  66.83	 0.022	 0.015	  0.016	 0.008	-20.137	-20.936	-21.309	-21.569	 17.22	LEDA 69902
    2833	PGC420747               	J225253.45-541821.0	343.2226983	-54.3058240	PR 	PTS	S   	 420747	LEDA	    	 137195	17.273	 0.035	 0.2441	 0.0191	16.5360	 0.0300	 0.2285	 0.0365	16.188	 0.035	 0.3029	 0.0552	15.955	 0.046	 0.3206	 0.0659	 0.045	 0.030	 0.021	 0.016	 0.065198	REDSHIFT_LEDA       	268.01	 1.299	 304.09	 0.124	 0.053	  0.016	 0.008	-20.311	-20.962	-21.264	-21.484	 17.81	LEDA 420747
    2834	PGC194266               	J225310.74-040848.9	343.2947456	-04.1469092	PR 	PTS	S0  	 194266	LEDA	    	 530635	15.537	 0.030	 0.4843	 0.0078	14.6810	 0.0290	 0.5962	 0.0253	14.322	 0.029	 0.5789	 0.0394	14.078	 0.032	 0.6879	 0.0715	 0.145	 0.096	 0.069	 0.052	 0.025301	REDSHIFT_NED        	109.10	 0.529	 114.69	 0.045	 0.026	  0.022	 0.011	-19.951	-20.739	-21.067	-21.283	 18.92	LEDA 194266
    2835	PGC374320               	J225409.86-590309.4	343.5410974	-59.0525979	PR 	   	S0-a	 374320	LEDA	    	1044181	16.729	 0.014	 0.2858	 0.0020	15.8590	 0.0090	 0.3202	 0.0031	15.476	 0.016	 0.3427	 0.0291	15.220	 0.028	 0.3325	 0.1352	 0.070	 0.046	 0.033	 0.025	 0.080771	DR10_PHOT_REDSHIFT_I	325.98	 1.580	 380.77	 0.179	 0.067	  0.032	 0.013	-21.423	-22.157	-22.492	-22.721	 30.35	LEDA 374320
    2836	NGC7414                 	J225524.42+131453.8	343.8517320	+13.2482665	PB 	   	S   	  70008	LEDA	S0  	  39124	16.189	 0.012	 0.2815	 0.0115	15.3500	 0.0100	 0.3094	 0.0445	      	      	       	       	14.699	 0.018	 0.3373	 0.1099	 0.164	 0.108	 0.078	 0.059	 0.032846	SDSS_SPEC_REDSHIFT  	140.35	 0.680	 149.72	 0.064	 0.033	       	 0.013	-19.915	-20.667	       	-21.249	 12.62	LEDA 70008
    2837	UGC12251                	J225554.94+062239.0	343.9788971	+06.3775041	PR 	PTS	M   	  70034	LEDA	S0  	 312681	14.511	 0.012	 0.7202	 0.0055	13.6760	 0.0170	 0.7777	 0.0521	13.332	 0.007	 0.7000	 0.0139	13.012	 0.009	 0.8968	 0.0382	 0.257	 0.169	 0.122	 0.092	 0.023586	REDSHIFT_NED        	101.92	 0.494	 106.78	 0.041	 0.025	  0.019	 0.011	-20.929	-21.660	-21.951	-22.233	 23.05	LEDA 70034
    2838	PGC1762944              	J225555.21+260631.1	343.9800504	+26.1086300	PR 	   	S   	1762944	LEDA	    	1305241	16.984	 0.047	 0.2290	 0.0163	16.0300	 0.0300	 0.3066	 0.0178	      	      	       	       	15.278	 0.058	 0.3390	 0.0899	 0.365	 0.240	 0.174	 0.131	 0.082218	DR10_PHOT_REDSHIFT  	331.26	 1.606	 387.97	 0.167	 0.064	       	 0.012	-21.492	-22.218	       	-22.809	 29.54	LEDA 1762944
    2839	PGC1367295              	J225652.98+093535.9	344.2207648	+09.5932925	PTS	   	S   	1367295	LEDA	    	 853280	16.809	 0.032	 0.2869	 0.0017	15.7620	 0.0270	 0.6117	 0.1129	      	      	       	       	15.024	 0.045	 0.6209	 0.0411	 0.334	 0.219	 0.159	 0.120	 0.099845	DR10_PHOT_REDSHIFT  	394.10	 1.911	 476.73	 0.179	 0.063	       	 0.006	-22.095	-22.911	       	-23.493	 70.14	
    2840	IC1460                  	J225704.09+044037.0	344.2670266	+04.6769318	PTS	   	S   	  70086	LEDA	E   	1342840	14.504	 0.030	 0.7003	 0.1757	13.7540	 0.0230	 0.9185	 0.1054	      	      	       	       	13.193	 0.034	 1.1306	 0.1127	 0.222	 0.146	 0.106	 0.080	 0.024250	REDSHIFT_NED        	104.70	 0.508	 109.84	 0.037	 0.025	       	 0.008	-20.959	-21.621	       	-22.099	 28.00	LEDA 70086
    2841	PGC194554               	J225717.09-085750.7	344.3211998	-08.9640837	PTS	   	S   	 194554	LEDA	E-S0	 487598	15.333	 0.042	 0.5097	 0.0433	14.6000	 0.0440	 0.5328	 0.0465	14.778	 0.022	 0.5286	 0.0803	14.070	 0.039	 0.7435	 0.1393	 0.119	 0.078	 0.057	 0.043	 0.060819	SDSS_SPEC_REDSHIFT  	251.31	 1.218	 282.80	 0.101	 0.048	  0.003	 0.005	-22.144	-22.783	-22.539	-23.235	 38.94	LEDA 194554
    2842	WISEAJ225800.04+000336.8	J225800.06+000336.9	344.5002332	+00.0602395	PR 	   	E   	       	LEDA	    	       	18.499	 0.048	 0.1471	 0.0126	17.2580	 0.0310	 0.1689	 0.0079	16.765	 0.046	 0.2156	 0.0206	16.411	 0.046	 0.2609	 0.0325	 0.248	 0.163	 0.118	 0.089	 0.158054	SDSS_SPEC_REDSHIFT  	583.85	 2.831	 782.99	 0.440	 0.142	  0.063	 0.035	-21.658	-22.516	-22.885	-23.182	 28.69	
    2843	PGC1851192              	J225828.87+285715.3	344.6202843	+28.9542574	PTS	   	S   	1851192	LEDA	    	1193113	17.216	 0.059	 0.2908	 0.0041	16.2290	 0.0750	 0.3214	 0.0247	      	      	       	       	15.483	 0.099	 0.3963	 0.1110	 0.185	 0.122	 0.088	 0.066	 0.105310	SDSS_SPEC_REDSHIFT  	413.05	 2.003	 504.63	 0.233	 0.080	       	 0.014	-21.717	-22.488	       	-23.112	 38.63	LEDA 1851192
    2844	PGC1503979              	J225835.37+161402.6	344.6473797	+16.2340617	PR 	PTS	S0-a	1503979	LEDA	    	1399023	15.819	 0.035	 0.4333	 0.0566	14.9080	 0.0270	 0.5984	 0.0479	      	      	       	       	14.234	 0.031	 0.6331	 0.0730	 0.202	 0.133	 0.096	 0.073	 0.031682	REDSHIFT_NED        	135.56	 0.657	 144.29	 0.061	 0.032	       	 0.013	-20.240	-21.053	       	-21.648	 23.59	LEDA 1503979
    2845	PGC953481               	J225838.48-122335.6	344.6603407	-12.3932169	PTS	   	S0-a	 953481	LEDA	    	 807570	16.829	 0.018	 0.2761	 0.0155	15.8910	 0.0160	 0.3380	 0.0176	15.492	 0.014	 0.3823	 0.0713	15.220	 0.017	 0.4166	 0.0696	 0.136	 0.089	 0.065	 0.049	 0.073347	DR10_PHOT_REDSHIFT_I	298.61	 1.448	 344.03	 0.175	 0.067	  0.039	 0.016	-21.165	-21.948	-22.295	-22.528	 29.37	LEDA 953481
    2846	PGC1303870              	J225846.15+063557.9	344.6922952	+06.5994098	PH 	   	S0-a	1303870	LEDA	    	 230103	16.181	 0.027	 0.3437	 0.0029	15.2120	 0.0510	 0.4480	 0.0534	14.806	 0.015	 0.5117	 0.0087	14.556	 0.017	 0.5110	 0.0150	 0.240	 0.158	 0.114	 0.086	 0.038490	REDSHIFT_LEDA       	163.35	 0.792	 176.16	 0.079	 0.038	  0.031	 0.014	-20.368	-21.214	-21.569	-21.774	 21.29	LEDA 1303870
    2847	PGC164354               	J225854.04-513503.2	344.7251792	-51.5842340	PTS	   	S   	 164354	LEDA	    	1434931	16.690	 0.030	 0.3407	 0.0262	15.9580	 0.0160	 0.3694	 0.0049	15.651	 0.034	 0.4561	 0.0719	15.417	 0.027	 0.4126	 0.1000	 0.042	 0.028	 0.020	 0.015	 0.076470	REDSHIFT_NED        	310.19	 1.504	 359.44	 0.132	 0.054	  0.004	 0.003	-21.262	-21.902	-22.151	-22.379	 33.33	LEDA 164354
    2848	SDSSJ225906.39+000051.5 	J225906.40+000051.6	344.7766696	+00.0143406	PTS	   	S   	3333877	LEDA	E   	 112097	17.779	 0.041	 0.1979	 0.0115	17.2740	 0.0430	 0.2408	 0.0220	17.071	 0.063	 0.2708	 0.0329	16.868	 0.092	 0.3174	 0.0563	 0.187	 0.123	 0.089	 0.067	 0.042364	SDSS_SPEC_REDSHIFT  	178.95	 0.868	 194.43	 0.019	 0.033	 -0.033	-0.003	-18.871	-19.326	-19.429	-19.640	 12.54	LEDA 3333877
    2849	PGC070180               	J225926.53+150905.7	344.8605564	+15.1515878	PTS	   	S   	  70180	LEDA	Sa  	 376522	15.466	 0.039	 0.4425	 0.0519	14.7160	 0.0290	 0.6297	 0.0419	      	      	       	       	14.196	 0.044	 0.7073	 0.1455	 0.162	 0.107	 0.077	 0.058	 0.037937	SDSS_SPEC_REDSHIFT  	161.11	 0.781	 173.56	 0.061	 0.036	       	 0.008	-20.954	-21.624	       	-22.067	 29.51	LEDA 70180
    2850	PGC070183               	J225926.55+153254.0	344.8606090	+15.5483388	PTS	   	S   	  70183	LEDA	Sc  	       	13.730	 0.012	 0.7081	 0.0061	13.1510	 0.0110	 0.7474	 0.0069	      	      	       	       	12.715	 0.017	 0.8081	 0.0560	 0.154	 0.101	 0.073	 0.055	 0.024243	REDSHIFT_NED        	104.67	 0.507	 109.81	 0.025	 0.025	       	 0.005	-21.652	-22.178	       	-22.548	 22.74	LEDA 70183
    2851	PGC070194               	J225937.26+022039.4	344.9052364	+02.3442877	PTS	   	S   	  70194	LEDA	Sab 	1269385	15.102	 0.023	 0.7748	 0.0102	14.1660	 0.0190	 0.9057	 0.0334	13.734	 0.036	 0.9357	 0.2438	13.396	 0.023	 1.2077	 0.1601	 0.393	 0.259	 0.188	 0.141	 0.016231	REDSHIFT_NED        	 70.77	 0.343	  73.08	 0.025	 0.017	  0.017	 0.009	-19.635	-20.429	-20.790	-21.073	 18.64	LEDA 70194
    2852	PGC1794464              	J230008.35+265911.8	345.0347928	+26.9866122	PTS	   	S   	1794464	LEDA	    	 703412	17.020	 0.049	 0.2416	 0.0287	15.9750	 0.0420	 0.7223	 0.0726	      	      	       	       	15.352	 0.065	 0.4060	 0.0733	 0.150	 0.099	 0.072	 0.054	 0.097235	DR10_PHOT_REDSHIFT  	384.96	 1.866	 463.47	 0.219	 0.078	       	 0.014	-21.679	-22.532	       	-23.046	 80.87	LEDA 1794464
    2853	PGC1033089              	J230148.67-062501.1	345.4528043	-06.4169605	PR 	   	S0  	1033089	LEDA	    	 775432	16.136	 0.031	 0.2840	 0.0440	15.3420	 0.0200	 0.3567	 0.0174	14.997	 0.027	 0.3732	 0.0345	14.764	 0.028	 0.3740	 0.0529	 0.168	 0.111	 0.080	 0.060	 0.081346	REDSHIFT_NED        	328.08	 1.591	 383.63	 0.141	 0.055	  0.004	 0.002	-22.093	-22.744	-23.007	-23.218	 34.05	LEDA 1033089
    2854	NGC7465                 	J230200.94+155753.3	345.5039315	+15.9648144	PR 	   	S0  	  70295	LEDA	S0  	 893297	12.880	 0.010	 1.2962	 0.0517	12.1940	 0.0080	 1.3464	 0.0950	      	      	       	       	11.872	 0.014	 1.5385	 0.1551	 0.254	 0.167	 0.121	 0.091	 0.006601	REDSHIFT_NED        	 29.12	 0.141	  29.51	 0.007	 0.008	       	 0.002	-19.731	-20.331	       	-20.571	 11.39	LEDA 70295
    2855	WISEAJ230215.71+003150.3	J230215.71+003150.3	345.5654614	+00.5306373	PR 	PTS	M   	       	LEDA	    	       	17.419	 0.030	 0.1631	 0.0203	16.4870	 0.0210	 0.2258	 0.0090	16.107	 0.032	 0.2465	 0.0246	15.867	 0.036	 0.2463	 0.0198	 0.163	 0.107	 0.078	 0.058	 0.111988	SDSS_SPEC_REDSHIFT  	435.88	 2.113	 538.97	 0.228	 0.076	  0.015	 0.004	-21.630	-22.354	-22.644	-22.853	 28.63	
    2856	NGC7468                 	J230259.11+163613.3	345.7462937	+16.6037014	PR 	   	S   	  70332	LEDA	E   	 443560	13.797	 0.013	 0.6761	 0.0457	13.4070	 0.0150	 0.7376	 0.0496	      	      	       	       	13.148	 0.020	 0.7417	 0.1076	 0.277	 0.182	 0.132	 0.099	 0.006965	REDSHIFT_NED        	 30.72	 0.149	  31.14	-0.004	 0.009	       	 0.001	-18.943	-19.251	       	-19.419	  6.59	LEDA 70332
    2857	PGC070344               	J230311.05-085920.9	345.7960495	-08.9891503	PR 	PTS	S   	  70344	LEDA	    	       	13.994	 0.028	 0.9063	 0.0603	13.0920	 0.0190	 1.2082	 0.0733	12.715	 0.025	 1.1311	 0.1869	12.375	 0.028	 1.4222	 0.1868	 0.121	 0.079	 0.058	 0.043	 0.024133	REDSHIFT_NED        	104.21	 0.505	 109.30	 0.041	 0.024	  0.024	 0.012	-21.361	-22.204	-22.560	-22.873	 36.61	LEDA 70344
    2858	IC5283                  	J230317.75+085340.1	345.8239604	+08.8944857	PTS	PDL	S   	  70350	LEDA	Sc  	1414843	14.478	 0.020	 3.2688	       	13.5420	 0.0180	 2.0472	 0.1410	      	      	       	       	12.841	 0.026	 1.8811	 0.2635	 0.226	 0.148	 0.108	 0.081	 0.016024	REDSHIFT_NED        	 69.88	 0.339	  72.14	 0.024	 0.017	       	 0.008	-20.063	-20.914	       	-21.539	 41.64	LEDA 70350
    2859	PGC546573               	J230337.76-433725.0	345.9073243	-43.6236211	PR 	   	E   	 546573	LEDA	    	       	17.738	 0.022	 0.2034	 0.0017	16.9220	 0.0180	 0.2216	 0.0240	16.544	 0.023	 0.2270	 0.0184	16.301	 0.032	 0.2500	 0.0429	 0.037	 0.024	 0.018	 0.013	 0.141344	DR10_PHOT_REDSHIFT_I	532.03	 2.579	 693.05	 0.203	 0.050	 -0.018	-0.007	-21.706	-22.356	-22.660	-22.909	 34.29	LEDA 546573
    2860	PGC164461               	J230420.32-001240.9	346.0846511	-00.2113652	PDL	   	E   	 164461	LEDA	E   	  32792	16.324	 0.021	 0.3276	 0.0040	15.2810	 0.0280	 0.5237	 0.0157	14.850	 0.041	 0.5603	 0.0352	14.554	 0.044	 0.6273	 0.0532	 0.158	 0.104	 0.075	 0.057	 0.067519	SDSS_SPEC_REDSHIFT  	276.78	 1.342	 315.42	 0.161	 0.063	  0.041	 0.018	-21.489	-22.380	-22.760	-23.015	 42.17	LEDA 164461
    2861	PGC130781               	J230423.05-435520.2	346.0960531	-43.9222911	PR 	PTS	S   	 130781	LEDA	Sc  	 172472	15.726	 0.011	 0.3687	 0.0044	14.8260	 0.0070	 0.4505	 0.0350	14.437	 0.009	 0.5086	 0.0224	14.142	 0.014	 0.5139	 0.0609	 0.034	 0.022	 0.016	 0.012	 0.053994	REDSHIFT_NED        	224.92	 1.090	 249.87	 0.124	 0.052	  0.039	 0.018	-21.421	-22.237	-22.607	-22.877	 29.46	LEDA 130781
    2862	PGC989436               	J230442.82-093345.1	346.1784328	-09.5625364	PR 	PTS	S   	 989436	LEDA	Sa  	1181813	15.260	 0.017	 0.4944	 0.0358	14.3980	 0.0130	 0.5661	 0.0514	14.001	 0.014	 0.5779	 0.0671	13.718	 0.014	 0.7280	 0.0944	 0.144	 0.095	 0.069	 0.052	 0.031882	SDSS_SPEC_REDSHIFT  	136.39	 0.661	 145.22	 0.062	 0.032	  0.028	 0.014	-20.756	-21.539	-21.906	-22.158	 22.45	LEDA 989436
    2863	PGC1510385              	J230526.34+163019.9	346.3597531	+16.5055400	PTS	   	S   	1510385	LEDA	    	       	16.624	 0.023	 0.2253	 0.0303	15.8750	 0.0280	 0.2882	 0.0161	      	      	       	       	15.319	 0.045	 0.3183	 0.0870	 0.414	 0.273	 0.198	 0.149	 0.058536	DR10_PHOT_REDSHIFT  	242.53	 1.176	 271.75	 0.077	 0.042	       	 0.000	-21.038	-21.611	       	-22.001	 20.34	LEDA 1510385
